ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
66,Fulham FC - Derby County,"02/06/2016, 15:00",18.0,33.0,50.0,3.89,3.73,2.15,1:1,0.70,1.23,1.07,25.6,26.7,46.5,-7.6,6.23,3.49
67,Birmingham City - Sheffield Wednesday,"02/06/2016, 15:00",28.0,50.0,22.0,2.72,3.43,3.02,1:2,0.76,1.71,0.66,36.6,29.1,33.1,-8.6,20.8,-11.
68,Burton Albion - Bradford City,"02/06/2016, 15:00",56.0,27.0,17.0,2.20,3.39,3.83,3:1,1.23,0.91,0.65,45.3,29.4,26.0,10.6,-2.4,-9.0
69,Chesterfield FC - Peterborough United,"02/06/2016, 15:00",32.0,28.0,40.0,3.24,3.84,2.26,0:1,1.03,1.07,0.90,30.7,25.9,44.1,1.21,2.01,-4.1
70,Gillingham FC - Swindon Town,"02/06/2016, 15:00",63.0,21.0,16.0,1.92,3.96,4.19,0:0,1.21,0.83,0.67,51.9,25.2,23.8,11.0,-4.2,-7.8
71,Crewe Alexandra FC - Rochdale FC,"02/06/2016, 15:00",36.0,28.0,37.0,5.21,4.06,1.74,2:0,1.87,1.13,0.64,19.1,24.6,57.2,16.8,3.37,-20.
72,Sheffield United - Wigan Athletic,"02/06/2016, 15:00",25.0,53.0,23.0,2.65,3.40,2.94,0:2,0.66,1.80,0.67,37.6,29.3,33.9,-12.,23.6,-10.
73,Scunthorpe United - Doncaster Rovers,"02/06/2016, 15:00",32.0,42.0,26.0,2.44,3.50,3.17, - ,0.78,1.47,0.82,40.8,28.5,31.4,-8.8,13.4,-5.4
74,Walsall FC - Millwall FC,"02/06/2016, 15:00",32.0,42.0,27.0,2.50,3.49,3.08,0:3,0.80,1.46,0.83,39.9,28.6,32.4,-7.9,13.3,-5.4
75,Northampton Town - York City,"02/06/2016, 15:00",64.0,15.0,21.0,1.51,4.55,7.55,2:0,0.97,0.68,1.58,65.9,21.9,13.2,-1.9,-6.9,7.76
76,Wycombe Wanderers - Luton Town,"02/06/2016, 15:00",30.0,36.0,35.0,2.16,3.51,3.78,0:1,0.64,1.26,1.32,46.2,28.4,26.4,-16.,7.55,8.58
77,Yeovil Town - Plymouth Argyle,"02/06/2016, 15:00",19.0,30.0,50.0,3.44,3.41,2.33, - ,0.65,1.02,1.16,29.0,29.2,42.8,-10.,0.74,7.12
78,Ross County FC - Linlithgow Rose FC,"02/06/2016, 15:00",59.0,7.0,33.0,1.09,11.6,31.6,4:2,0.64,0.81,10.4,91.3,8.58,3.15,-32.,-1.5,29.8
79,Southend United - Colchester United FC,"02/06/2016, 15:00",28.0,41.0,31.0,2.30,3.62,3.32,3:0,0.64,1.48,1.02,43.2,27.5,30.1,-15.,13.4,0.88
80,Real Madrid Castilla - Real Union De Irun,"02/06/2016, 15:00",44.0,28.0,28.0,2.30,3.33,3.26,1:0,1.01,0.93,0.91,43.2,30.0,30.6,0.70,-2.0,-2.6
81,San Marcial - CD Calahorra,"02/06/2016, 15:00",39.0,10.0,51.0,15.3,7.31,1.19,0:2,5.97,0.73,0.60,6.52,13.6,83.9,32.4,-3.6,-32.
82,FC Linfield - Armagh City FC,"02/06/2016, 15:00",55.0,8.0,37.0,1.11,9.03,28.7,7:0,0.61,0.72,10.6,89.5,11.0,3.47,-34.,-3.0,33.5
83,Cliftonville FC - Sport / Leisure,"02/06/2016, 15:00",55.0,8.0,37.0,1.10,9.86,27.0,4:0,0.60,0.78,10.0,90.4,10.1,3.69,-35.,-2.1,33.3
84,SCO Angers - Olympique Lyon,"02/06/2016, 16:00",25.0,36.0,39.0,3.71,3.32,2.37,0:3,0.92,1.19,0.92,26.9,30.1,42.0,-1.9,5.88,-3.0
85,Kaizer Chiefs - Maritzburg United FC,"02/06/2016, 16:00",69.0,15.0,16.0,1.46,4.46,8.22,3:2,1.00,0.67,1.31,68.4,22.3,12.1,0.57,-7.3,3.84
86,Al Salibikhaet - Al Salmiyah,"02/06/2016, 16:10",17.0,21.0,62.0,14.7,6.94,1.18,2:2,2.50,1.45,0.73,6.77,14.3,84.7,10.2,6.60,-22.
87,Al Mesaimeer - Al Rayyan SC,"02/06/2016, 16:15",31.0,15.0,54.0,24.4,9.23,1.12,0:2,7.57,1.38,0.60,4.09,10.8,88.7,26.9,4.16,-34.
88,Pro Piacenza - AS Cittadella,"02/06/2016, 16:30",17.0,36.0,47.0,4.04,3.30,2.03,1:2,0.68,1.19,0.95,24.7,30.2,49.0,-7.7,5.77,-2.0
89,Bnei Sakhnin FC - Hapoel Haifa,"02/06/2016, 16:30",35.0,37.0,28.0,2.42,3.15,3.33,0:0,0.84,1.16,0.93,41.2,31.7,30.0,-6.2,5.27,-2.0
90,FC Lugano - FC Vaduz,"02/06/2016, 16:45",57.0,18.0,25.0,2.11,3.71,3.73,2:5,1.20,0.66,0.93,47.2,26.9,26.7,9.74,-8.9,-1.7
91,Galatasaray - Torku Konyaspor,"02/06/2016, 17:00",67.0,18.0,14.0,1.65,4.36,5.92,0:0,1.11,0.78,0.82,60.2,22.9,16.8,6.70,-4.9,-2.8
92,Royal Mouscron-Peruwelz - KRC Genk,"02/06/2016, 17:00",33.0,19.0,47.0,2.99,3.45,2.65,0:1,0.98,0.65,1.24,33.3,28.9,37.6,-0.3,-9.9,9.34
93,Real Zaragoza - CD Leganes,"02/06/2016, 17:00",32.0,29.0,39.0,2.66,3.17,3.02,1:0,0.85,0.92,1.17,37.4,31.4,33.1,-5.4,-2.4,5.89
94,Albacete Balompie - Real Oviedo,"02/06/2016, 17:00",45.0,28.0,27.0,2.26,3.40,3.51,2:2,1.01,0.95,0.94,44.1,29.3,28.4,0.83,-1.3,-1.4
95,Tenerife CD - SD Huesca,"02/06/2016, 17:00",40.0,35.0,25.0,2.20,3.30,3.77,1:1,0.88,1.15,0.94,45.3,30.2,26.4,-5.3,4.77,-1.4
96,Real Valladolid - Deportiva Ponferradina,"02/06/2016, 17:00",63.0,25.0,13.0,1.72,3.77,5.66,0:0,1.08,0.94,0.73,57.9,26.4,17.6,5.02,-1.4,-4.6
97,Bologna FC - AC Fiorentina,"02/06/2016, 17:00",18.0,24.0,58.0,4.70,3.67,2.01,1:1,0.84,0.88,1.16,21.2,27.2,49.6,-3.2,-3.2,8.36
98,Excelsior Virton - MSK Deinze,"02/06/2016, 17:00",64.0,17.0,19.0,2.08,3.79,3.47,0:0,1.33,0.64,0.66,48.0,26.3,28.7,15.9,-9.3,-9.7
99,FC Barcelona B - UE Olot,"02/06/2016, 17:00",66.0,23.0,11.0,1.61,3.77,6.38,2:0,1.06,0.86,0.70,61.9,26.4,15.6,4.06,-3.4,-4.6
100,Ayia Napa FC - Ermis Aradippou FC,"02/06/2016, 17:00",34.0,16.0,51.0,12.8,7.22,1.21,0:1,4.36,1.15,0.61,7.78,13.8,82.4,26.2,2.16,-31.
101,Rayo Vallecano - Union Deportiva Las Palmas,"02/06/2016, 17:15",56.0,29.0,15.0,1.85,4.18,4.93,2:0,1.04,1.21,0.74,53.8,23.8,20.2,2.18,5.11,-5.2
102,SK Rapid Wien - Wolfsberger AC,"02/06/2016, 17:30",69.0,15.0,16.0,1.59,4.71,6.64,3:0,1.09,0.70,1.06,62.7,21.2,15.0,6.21,-6.2,0.94
103,SV Grödig - FK Austria Wien,"02/06/2016, 17:30",20.0,19.0,61.0,3.45,3.68,2.33,0:1,0.69,0.70,1.42,28.9,27.1,42.8,-8.9,-8.1,18.1
104,Bayer 04 Leverkusen - Bayern Munich,"02/06/2016, 17:30",21.0,27.0,52.0,6.06,4.48,1.69,0:0,1.27,1.20,0.87,16.4,22.3,59.1,4.50,4.68,-7.1
105,Southampton FC - West Ham United,"02/06/2016, 17:30",51.0,26.0,22.0,1.72,4.09,6.37,1:0,0.87,1.06,1.40,57.9,24.3,15.6,-6.9,1.60,6.30
106,ADO Den Haag - Roda JC Kerkrade,"02/06/2016, 17:30",46.0,30.0,25.0,1.73,4.06,5.95,2:2,0.79,1.21,1.48,57.6,24.6,16.8,-11.,5.37,8.19
107,Panathinaikos - Skoda Xanthi FC,"02/06/2016, 17:30",65.0,21.0,15.0,1.64,3.97,6.54,0:1,1.07,0.83,0.98,60.6,25.1,15.2,4.30,-4.1,-0.2
108,Hapoel Beer Sheva - Maccabi Netanya,"02/06/2016, 17:30",57.0,11.0,31.0,1.19,6.04,35.9,2:0,0.67,0.66,11.1,83.9,16.5,2.78,-26.,-5.5,28.2
109,Wadi Degla SC - Al-Ittihad Al-Sakndary,"02/06/2016, 17:45",46.0,37.0,17.0,2.15,3.10,3.97,3:1,0.98,1.14,0.67,46.5,32.2,25.1,-0.5,4.78,-8.1
110,El-Entag El-Harby - El Daklyeh,"02/06/2016, 17:45",26.0,55.0,19.0,2.45,2.97,3.36,2:2,0.63,1.63,0.64,40.6,33.6,29.6,-14.,21.3,-10.
111,Neuchatel Xamax FC - FC Chiasso,"02/06/2016, 18:00",54.0,19.0,27.0,2.19,3.46,3.49,2:1,1.18,0.65,0.94,45.5,28.8,28.6,8.45,-9.8,-1.6
112,Vitoria Setubal - CS Maritimo,"02/06/2016, 18:30",22.0,42.0,36.0,3.06,3.44,2.67,1:1,0.67,1.44,0.96,32.5,29.0,37.3,-10.,12.9,-1.3
113,AZ Alkmaar - Vitesse Arnhem,"02/06/2016, 18:45",56.0,22.0,22.0,2.45,3.81,3.10,1:0,1.37,0.83,0.68,40.6,26.2,32.2,15.3,-4.2,-10.
114,SC Heerenveen - FC Twente Enschede,"02/06/2016, 18:45",52.0,17.0,31.0,1.95,4.23,4.12,1:3,1.01,0.72,1.27,51.0,23.5,24.2,0.94,-6.5,6.75
115,Young Boys Bern - Grasshopper Club Zürich,"02/06/2016, 19:00",46.0,29.0,26.0,1.93,4.17,3.92,1:1,0.89,1.21,1.02,51.6,23.9,25.4,-5.6,5.04,0.50
116,FC Lorient - HSC Montpellier,"02/06/2016, 19:00",31.0,41.0,27.0,2.48,3.36,3.44,1:1,0.76,1.38,0.92,40.2,29.6,29.0,-9.2,11.3,-2.0
117,Gazelec Ajaccio - EA Guingamp,"02/06/2016, 19:00",24.0,37.0,39.0,2.80,3.26,3.05,0:0,0.67,1.20,1.19,35.6,30.6,32.7,-11.,6.32,6.28
118,SC Bastia - ES Troyes AC,"02/06/2016, 19:00",64.0,22.0,14.0,1.88,3.77,5.17,2:0,1.20,0.83,0.72,53.1,26.4,19.3,10.8,-4.4,-5.3
119,SM Caen - Stade de Reims,"02/06/2016, 19:00",48.0,28.0,23.0,2.20,3.55,3.92,0:2,1.05,0.99,0.90,45.3,28.1,25.4,2.69,-0.1,-2.4
120,Toulouse FC - FC Nantes,"02/06/2016, 19:00",49.0,30.0,21.0,2.28,3.39,3.87,0:0,1.12,1.01,0.81,43.7,29.4,25.8,5.27,0.53,-4.8
121,KV Kortrijk - KVC Westerlo,"02/06/2016, 19:00",61.0,17.0,21.0,1.85,4.01,4.67,1:1,1.13,0.68,0.98,53.8,24.9,21.3,7.18,-7.9,-0.3
122,CA Nacional Potosi - The Strongest,"02/06/2016, 19:00",17.0,17.0,66.0,3.89,3.82,1.91,2:1,0.66,0.64,1.26,25.6,26.1,52.2,-8.6,-9.1,13.7
123,Elche CF - Numancia CD,"02/06/2016, 19:15",58.0,20.0,23.0,2.15,3.33,3.91,0:0,1.24,0.66,0.89,46.5,30.0,25.5,11.4,-10.,-2.5
124,Athletic Bilbao - Villarreal CF,"02/06/2016, 19:30",51.0,27.0,22.0,1.98,3.71,4.88,0:0,1.01,1.00,1.07,50.4,26.9,20.4,0.52,0.05,1.52
125,SV Zulte Waregem - Royal Charleroi SC,"02/06/2016, 19:30",46.0,19.0,34.0,2.74,3.52,2.84,2:3,1.26,0.67,0.96,36.3,28.3,35.1,9.62,-9.3,-1.1
126,Genoa FC - SS Lazio Roma,"02/06/2016, 19:45",31.0,34.0,35.0,2.78,3.46,2.99,0:0,0.86,1.17,1.04,35.9,28.8,33.3,-4.9,5.15,1.63
127,Heracles Almelo - PEC Zwolle,"02/06/2016, 19:45",63.0,17.0,19.0,2.18,3.92,3.60,2:0,1.37,0.66,0.68,45.7,25.4,27.7,17.2,-8.4,-8.7
128,CA Aldosivi - Club Olimpo,"02/06/2016, 20:00",25.0,55.0,21.0,2.67,3.14,3.15,3:0,0.66,1.72,0.66,37.3,31.8,31.7,-12.,23.1,-10.
129,Argentinos Juniors - CA Tigre,"02/06/2016, 20:00",30.0,41.0,29.0,2.80,3.14,2.98,1:1,0.84,1.28,0.86,35.6,31.8,33.4,-5.6,9.15,-4.4
130,CA Fenix - CA River Plate,"02/06/2016, 20:00",59.0,18.0,23.0,1.92,3.66,4.03,1:1,1.13,0.65,0.92,51.9,27.3,24.7,7.05,-9.3,-1.7
131,Universidad de Chile - San Marcos de Arica,"02/06/2016, 20:00",57.0,15.0,29.0,1.55,4.51,5.95,0:0,0.88,0.67,1.72,64.1,22.1,16.8,-7.1,-7.1,12.1
132,Ferro Carril Oeste - CA Douglas Haig,"02/06/2016, 20:00",37.0,37.0,26.0,2.24,3.15,3.77,2:1,0.82,1.16,0.98,44.6,31.7,26.4,-7.6,5.27,-0.4
133,Defensores de Belgrano - Club Atletico Barracas Central,"02/06/2016, 20:00",41.0,42.0,17.0,2.11,3.26,3.99,1:1,0.86,1.36,0.67,47.2,30.6,25.0,-6.2,11.3,-8.0
134,CD Tondela - Vitória de Guimarães,"02/06/2016, 20:45",19.0,24.0,56.0,3.62,3.49,2.34,1:1,0.68,0.83,1.31,27.5,28.6,42.6,-8.5,-4.6,13.3
135,CA Juventud Unida San Luis - Independiente  Rivadavia de Mendoza,"02/06/2016, 21:00",22.0,55.0,23.0,2.94,3.06,2.73,1:1,0.64,1.68,0.62,33.9,32.5,36.5,-11.,22.4,-13.
136,CD Cobreloa Calama - Everton de Vina del Mar,"02/06/2016, 21:00",43.0,42.0,16.0,1.96,3.41,4.19,2:1,0.84,1.43,0.67,50.7,29.2,23.8,-7.7,12.7,-7.8
137,FBC Melgar - Sao Paulo SP,"02/06/2016, 21:00",32.0,9.0,59.0,20.2,8.26,1.14,0:3,6.48,0.74,0.67,4.93,12.1,87.0,27.0,-3.1,-28.
138,Sporting Gijon - Deportivo La Coruna,"02/06/2016, 21:05",32.0,37.0,32.0,2.73,3.49,3.04,1:1,0.87,1.29,0.97,36.5,28.6,32.8,-4.5,8.35,-0.8
