ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
22,Hapoel Afula - Maccabi Herzliya,"02/05/2016, 13:00",38.0,37.0,25.0,2.65,3.24,2.80,1:1,1.00,1.20,0.70,37.6,30.7,35.6,0.34,6.21,-10.
23,Hapoel Petach Tikva - Hapoel Katamon Jerusalem,"02/05/2016, 13:00",52.0,30.0,19.0,2.00,3.35,4.13,1:1,1.04,1.00,0.78,49.9,29.7,24.1,2.08,0.21,-5.1
24,Hapoel Ramat Gan - Maccabi Achi Nazareth,"02/05/2016, 13:00",31.0,52.0,17.0,1.98,3.55,3.93,0:1,0.61,1.84,0.66,50.4,28.1,25.4,-19.,23.8,-8.4
25,Arsenal FC - Brighton & Hove Albion,"02/05/2016, 13:00",83.0,11.0,6.0,1.23,6.51,13.7,4:1,1.02,0.71,0.82,81.0,15.3,7.26,1.96,-4.3,-1.2
26,Al Ahli Dubai - Al Wasl,"02/05/2016, 13:20",66.0,15.0,19.0,1.57,4.49,5.55,1:0,1.03,0.67,1.05,63.6,22.2,18.0,2.33,-7.2,0.99
27,Cape Town All Stars - Santos FC,"02/05/2016, 13:30",42.0,33.0,24.0,1.80,3.46,5.08,0:4,0.75,1.14,1.21,55.4,28.8,19.6,-13.,4.15,4.32
28,AS Roma - AS Avellino,"02/05/2016, 13:30",60.0,12.0,28.0,1.08,9.67,35.1,6:0,0.65,1.16,9.84,92.2,10.3,2.84,-32.,1.66,25.1
29,Al Fehaheel - Al Jahra,"02/05/2016, 13:40",29.0,37.0,33.0,2.80,3.73,2.29,0:1,0.81,1.38,0.75,35.6,26.7,43.5,-6.6,10.2,-10.
30,Inter Mailand - Cagliari,"02/05/2016, 14:00",63.0,22.0,16.0,1.79,3.99,4.13,1:1,1.12,0.87,0.66,55.8,25.0,24.1,7.17,-3.0,-8.1
31,JS Kabylie - CR Belouizdad,"02/05/2016, 14:00",48.0,28.0,24.0,2.00,3.35,4.13,2:4,0.96,0.94,0.99,49.9,29.7,24.1,-1.9,-1.7,-0.1
32,Celtic Glasgow - Motherwell FC,"02/05/2016, 14:00",70.0,17.0,13.0,1.42,6.41,5.47,4:0,1.00,1.09,0.71,69.9,15.5,18.2,0.00,1.41,-5.2
33,HJK Helsinki - FC Lahti,"02/05/2016, 15:00",51.0,29.0,19.0,1.82,3.62,4.64,1:1,0.93,1.05,0.88,54.8,27.5,21.5,-3.8,1.41,-2.5
34,Mouloudia Club d´Alger - USM Blida,"02/05/2016, 15:00",51.0,17.0,33.0,1.45,3.96,9.97,0:0,0.73,0.67,3.29,68.9,25.2,10.0,-17.,-8.2,22.9
35,ES Setif - RC Relizane,"02/05/2016, 15:00",64.0,18.0,18.0,1.55,3.71,7.76,2:0,0.99,0.66,1.39,64.1,26.9,12.8,-0.1,-8.9,5.12
36,CS Constantine - MO Bejaia,"02/05/2016, 15:00",46.0,30.0,23.0,2.00,3.35,4.13,1:0,0.92,1.00,0.95,49.9,29.7,24.1,-3.9,0.21,-1.1
37,Legia Warsaw - Stabaek Fotball,"02/05/2016, 15:00",63.0,19.0,18.0,1.81,3.98,4.22,2:0,1.14,0.75,0.76,55.1,25.0,23.6,7.86,-6.0,-5.6
38,JK Nomme Kalju - JK Sillamae Kalev,"02/05/2016, 15:00",47.0,33.0,20.0,1.54,5.04,5.06,3:1,0.72,1.66,1.01,64.5,19.8,19.7,-17.,13.1,0.27
39,Al Hilal Riyadh - Al Fateh SC,"02/05/2016, 15:20",67.0,12.0,21.0,1.26,5.93,12.2,3:3,0.84,0.71,2.57,78.9,16.8,8.16,-11.,-4.8,12.8
40,Chemnitzer FC - FC Magdeburg,"02/05/2016, 16:00",33.0,39.0,27.0,2.37,3.39,3.17,0:0,0.78,1.32,0.85,42.0,29.4,31.4,-9.0,9.53,-4.4
41,AL AIN FC - Al Wahda SCC,"02/05/2016, 16:00",58.0,23.0,19.0,1.48,4.68,6.51,2:1,0.86,1.07,1.23,67.4,21.3,15.3,-9.4,1.66,3.65
42,Molde FK - AIK IF,"02/05/2016, 16:00",56.0,21.0,23.0,2.12,3.93,3.17,1:1,1.19,0.82,0.73,47.0,25.4,31.4,9.0,-4.4,-8.4
43,Lekhwiya - Al-Sailya,"02/05/2016, 16:15",61.0,13.0,26.0,1.38,5.33,7.75,2:3,0.84,0.69,2.01,72.1,18.7,12.8,-11.,-5.7,13.1
44,Al Gharafa SC - Al Arabi Doha SC,"02/05/2016, 16:15",49.0,30.0,22.0,2.27,3.87,2.92,2:3,1.11,1.16,0.64,43.9,25.8,34.1,5.05,4.18,-12.
45,Osmanlispor FK - Sivasspor,"02/05/2016, 17:00",50.0,30.0,21.0,2.03,3.68,4.18,4:0,1.01,1.10,0.87,49.0,27.1,23.8,0.91,2.87,-2.8
46,Adanaspor - Giresunspor,"02/05/2016, 17:00",43.0,25.0,32.0,2.13,3.44,3.55,1:0,0.91,0.86,1.13,46.7,29.0,28.1,-3.7,-4.0,3.84
47,VfL Bochum - SC Freiburg,"02/05/2016, 17:30",50.0,24.0,25.0,2.29,3.61,3.58,2:0,1.14,0.86,0.89,43.5,27.6,27.8,6.48,-3.6,-2.8
48,1. FC Kaiserslautern - FC Union Berlin,"02/05/2016, 17:30",56.0,25.0,20.0,2.07,3.68,4.22,2:2,1.15,0.92,0.84,48.2,27.1,23.6,7.71,-2.1,-3.6
49,SV Sandhausen - SC Paderborn 07,"02/05/2016, 17:30",40.0,31.0,29.0,2.69,3.44,3.04,1:0,1.07,1.06,0.88,37.1,29.0,32.8,2.83,1.94,-3.8
50,Al Ahli Jeddah - Al-Khaleej,"02/05/2016, 17:30",57.0,12.0,31.0,1.29,5.62,10.9,1:1,0.74,0.67,3.38,77.0,17.7,9.15,-20.,-5.7,21.8
51,Paris Saint-Germain - Olympique Lyon,"02/05/2016, 17:45",41.0,13.0,46.0,4.57,5.24,1.53,0:0,1.87,0.68,0.70,21.8,19.0,65.0,19.1,-6.0,-19.
52,Antalyaspor AS - Fenerbahce,"02/05/2016, 18:00",16.0,19.0,65.0,7.28,4.58,1.54,4:2,1.16,0.87,1.00,13.7,21.8,64.5,2.27,-2.8,0.43
53,VfR Aalen - FC Erzgebirge Aue,"02/05/2016, 18:00",36.0,37.0,27.0,2.93,3.18,2.65,0:2,1.05,1.17,0.71,34.0,31.3,37.6,1.96,5.63,-10.
54,VfL Osnabrück - Energie Cottbus,"02/05/2016, 18:00",51.0,27.0,22.0,2.02,3.52,3.96,0:0,1.03,0.95,0.87,49.3,28.3,25.2,1.64,-1.3,-3.2
55,BFC Dynamo - Germania Halberstadt,"02/05/2016, 18:00",70.0,12.0,18.0,1.28,5.79,11.0,1:1,0.90,0.69,1.99,77.6,17.2,9.03,-7.6,-5.2,8.96
56,FC Shakhtar Donetsk - NK Dinamo Zagreb,"02/05/2016, 18:00",37.0,23.0,41.0,1.68,4.13,4.87,2:0,0.62,0.95,1.99,59.5,24.1,20.5,-22.,-1.1,20.4
57,AS Koma Elektra - KSV Siemens Grossfeld,"02/05/2016, 18:00",51.0,14.0,35.0,1.21,8.19,11.0,6:1,0.61,1.14,3.86,82.4,12.1,9.04,-31.,1.80,25.9
58,Melita FC - Gzira United FC,"02/05/2016, 18:30",30.0,12.0,59.0,7.31,5.88,1.35,1:4,2.19,0.70,0.79,13.6,17.0,73.9,16.3,-5.0,-14.
59,RW Oberhausen - Rot Weiss Ahlen,"02/05/2016, 18:30",64.0,14.0,21.0,1.46,4.71,7.00,0:0,0.93,0.65,1.47,68.4,21.2,14.2,-4.4,-7.2,6.72
60,FC Suderelbe - VFL Pinneberg,"02/05/2016, 18:30",65.0,16.0,19.0,1.61,4.21,5.47,2:0,1.04,0.67,1.03,61.9,23.7,18.2,3.06,-7.7,0.72
61,SBV Excelsior - Willem II Tilburg,"02/05/2016, 19:00",38.0,33.0,28.0,2.84,3.69,2.72,0:0,1.08,1.22,0.76,35.1,27.0,36.6,2.83,5.96,-8.6
62,FC Volendam - Fortuna Sittard,"02/05/2016, 19:00",62.0,18.0,20.0,1.66,4.33,5.28,1:0,1.03,0.78,1.05,59.8,23.0,18.9,2.10,-5.0,1.07
63,FC Oss - Achilles ´29,"02/05/2016, 19:00",54.0,16.0,30.0,1.79,4.13,4.51,1:1,0.96,0.66,1.35,55.8,24.1,22.1,-1.8,-8.1,7.87
64,Almere City FC - RKC Waalwijk,"02/05/2016, 19:00",46.0,29.0,24.0,1.92,4.01,3.98,3:1,0.88,1.16,0.95,51.9,24.9,25.0,-5.9,4.06,-1.0
65,SC Telstar - MVV Maastricht,"02/05/2016, 19:00",44.0,21.0,34.0,2.16,3.83,3.36,4:0,0.95,0.80,1.14,46.2,26.0,29.6,-2.2,-5.0,4.32
66,FC Eindhoven - Jong Ajax Amsterdam,"02/05/2016, 19:00",57.0,19.0,24.0,1.74,4.22,4.72,2:1,0.99,0.80,1.13,57.2,23.6,21.1,-0.2,-4.6,2.84
67,FC Dordrecht - NAC Breda,"02/05/2016, 19:00",22.0,23.0,55.0,3.71,3.89,2.02,0:2,0.81,0.89,1.11,26.9,25.6,49.3,-4.9,-2.6,5.64
68,CS Sedan Ardennes - CA Bastia,"02/05/2016, 19:00",32.0,44.0,24.0,2.36,3.12,3.47,0:1,0.75,1.37,0.83,42.2,31.9,28.7,-10.,12.0,-4.7
69,SR Colmar - GS Consolat Marseille,"02/05/2016, 19:00",26.0,45.0,29.0,2.47,3.26,3.14,1:2,0.64,1.46,0.91,40.4,30.6,31.8,-14.,14.3,-2.8
70,Epinal - Vendee Lucon,"02/05/2016, 19:00",21.0,34.0,44.0,4.11,3.47,2.00,2:2,0.86,1.18,0.88,24.3,28.7,49.9,-3.3,5.25,-5.9
71,FC Chambly - LB Chateauroux,"02/05/2016, 19:00",25.0,44.0,31.0,2.59,3.20,3.00,1:2,0.64,1.40,0.93,38.4,31.2,33.2,-13.,12.7,-2.2
72,AS Beziers - ASM Belfort,"02/05/2016, 19:00",21.0,54.0,25.0,3.10,3.10,2.58,1:0,0.65,1.67,0.64,32.2,32.2,38.6,-11.,21.7,-13.
73,Frejus Saint-Raphael FC - Avranches,"02/05/2016, 19:00",28.0,50.0,22.0,2.62,3.23,2.94,0:0,0.73,1.61,0.64,38.1,30.8,33.9,-10.,19.1,-11.
74,Les Herbiers - Racing Strasbourg,"02/05/2016, 19:00",19.0,25.0,56.0,5.14,3.47,1.82,0:0,0.97,0.86,1.02,19.4,28.7,54.8,-0.4,-3.7,1.19
75,US Orleans 45 - USL Dunkerque,"02/05/2016, 19:00",47.0,39.0,14.0,1.86,3.49,4.77,1:1,0.87,1.36,0.66,53.4,28.6,20.9,-6.4,10.3,-6.9
76,Helmond Sport - FC Emmen,"02/05/2016, 19:00",36.0,24.0,39.0,2.20,3.83,3.26,3:2,0.79,0.92,1.27,45.3,26.0,30.6,-9.3,-2.0,8.32
77,AS Nancy Lorraine - FC Metz,"02/05/2016, 19:00",49.0,31.0,20.0,1.72,3.66,5.95,2:2,0.84,1.13,1.19,57.9,27.3,16.8,-8.9,3.69,3.19
78,Clermont Foot - AJ Auxerre,"02/05/2016, 19:00",47.0,33.0,20.0,2.04,3.47,4.08,1:2,0.96,1.14,0.81,48.8,28.7,24.4,-1.8,4.25,-4.4
79,FC Sochaux - FC Red Star 93,"02/05/2016, 19:00",33.0,48.0,19.0,2.28,3.05,3.92,1:2,0.75,1.46,0.74,43.7,32.7,25.4,-10.,15.2,-6.4
80,Olympique Nimes - Chamois Niort FC,"02/05/2016, 19:00",47.0,34.0,19.0,2.24,3.45,3.51,1:0,1.05,1.17,0.66,44.6,28.9,28.4,2.38,5.05,-9.4
81,Tours FC - RC Lens,"02/05/2016, 19:00",27.0,55.0,19.0,2.40,3.11,3.53,0:1,0.64,1.71,0.67,41.6,32.0,28.2,-14.,22.9,-9.2
82,Evian TG FC - Paris FC 98,"02/05/2016, 19:00",49.0,33.0,18.0,2.01,3.29,4.54,1:0,0.98,1.08,0.81,49.6,30.3,21.9,-0.6,2.66,-3.9
83,Valenciennes FC - US Creteil,"02/05/2016, 19:00",48.0,34.0,18.0,2.29,3.20,3.67,2:2,1.10,1.08,0.66,43.5,31.2,27.2,4.48,2.75,-9.2
84,Stade Lavallois MFC - AC Ajaccio,"02/05/2016, 19:00",31.0,48.0,22.0,2.56,3.06,3.28,0:0,0.79,1.47,0.72,39.0,32.5,30.4,-8.0,15.4,-8.4
85,Stade Brestois 29 - FC Bourg Peronnas,"02/05/2016, 19:00",46.0,33.0,21.0,2.20,3.24,3.86,2:1,1.01,1.07,0.81,45.3,30.7,25.9,0.69,2.21,-4.9
86,Fulham FC - West Bromwich Albion,"02/05/2016, 19:00",30.0,32.0,38.0,2.70,3.55,2.57,1:1,0.81,1.13,0.97,37.0,28.1,38.8,-7.0,3.84,-0.8
87,SV Leithaprodersdorf - SC Neudörfl,"02/05/2016, 19:00",21.0,49.0,30.0,3.10,4.13,2.10, - ,0.65,2.02,0.63,32.2,24.1,47.5,-11.,24.8,-17.
88,Waterford United FC - Cork City FC,"02/05/2016, 19:00",41.0,11.0,47.0,9.41,6.34,1.28,0:7,3.85,0.69,0.60,10.6,15.7,77.6,30.3,-4.7,-30.
89,Borussia Mönchengladbach - Werder Bremen,"02/05/2016, 19:30",56.0,19.0,25.0,1.83,4.51,4.68,5:1,1.02,0.85,1.17,54.4,22.1,21.3,1.52,-3.1,3.66
90,Malaga CF - Getafe CF,"02/05/2016, 19:30",57.0,25.0,19.0,1.72,3.99,6.75,3:0,0.98,0.99,1.28,57.9,25.0,14.7,-0.9,-0.0,4.20
91,Yellow Red KV Mechelen - RSC Anderlecht,"02/05/2016, 19:30",20.0,22.0,58.0,4.63,3.98,1.88,2:2,0.92,0.87,1.09,21.5,25.0,53.1,-1.5,-3.0,4.82
92,AS Bari - FC Crotone,"02/05/2016, 19:30",28.0,51.0,21.0,2.66,3.10,3.09,2:3,0.74,1.58,0.64,37.4,32.2,32.3,-9.4,18.7,-11.
93,KSV Roeselare - Lommel United,"02/05/2016, 19:30",29.0,45.0,25.0,2.85,3.57,2.49,1:0,0.82,1.60,0.62,35.0,27.9,40.1,-6.0,17.0,-15.
94,Boulogne Sur Mer - Amiens SC,"02/05/2016, 19:30",28.0,51.0,20.0,2.43,3.23,3.22,4:0,0.68,1.65,0.64,41.0,30.8,31.0,-13.,20.1,-11.
95,Glacis United FC - St. Joseph´s FC,"02/05/2016, 19:30",40.0,11.0,49.0,11.4,6.58,1.24,3:5,4.56,0.72,0.60,8.76,15.1,80.3,31.2,-4.1,-31.
96,Brighton & Hove Albion FC - Brentford FC,"02/05/2016, 19:45",58.0,25.0,17.0,2.15,3.66,3.98,3:0,1.24,0.91,0.67,46.5,27.3,25.0,11.4,-2.3,-8.0
97,Shelbourne Dublin - FC Dundalk,"02/05/2016, 19:45",42.0,13.0,45.0,8.86,5.47,1.35,0:2,3.72,0.71,0.60,11.2,18.2,73.9,30.7,-5.2,-28.
98,CF Os Belenenses - Benfica Lisbon,"02/05/2016, 20:30",20.0,21.0,59.0,11.2,5.67,1.37,0:5,2.25,1.19,0.81,8.86,17.6,72.7,11.1,3.38,-13.
99,UD San Fernando - Real Sporting San Jose,"02/05/2016, 21:00",55.0,18.0,28.0,1.35,5.20,8.86,1:0,0.74,0.93,2.48,73.9,19.2,11.2,-18.,-1.2,16.7
100,Bolivar - Liverpool Montevideo,"02/05/2016, 21:00",31.0,31.0,38.0,4.89,4.46,1.63,0:12,1.51,1.38,0.62,20.4,22.3,61.1,10.5,8.61,-23.
101,CA Huracan - Atletico Rafaela,"02/05/2016, 22:00",52.0,31.0,17.0,2.21,3.29,3.91,0:1,1.15,1.02,0.66,45.0,30.3,25.5,6.92,0.66,-8.5
102,CA Banfield - Gimnasia Y Esgrima La Plata,"02/05/2016, 22:00",53.0,30.0,17.0,1.73,3.65,6.25,2:0,0.92,1.09,1.06,57.6,27.3,15.9,-4.6,2.60,1.02
103,Santiago Wanderers - CD O`Higgins,"02/05/2016, 22:30",52.0,25.0,23.0,2.21,3.58,3.32,3:1,1.15,0.89,0.76,45.0,27.8,30.1,6.92,-2.8,-7.1
