ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
14,Jeonbuk Hyundai - Suwon City FC,"08/10/2016, 10:00",60.0,13.0,28.0,1.35,5.40,8.73,2:1,0.81,0.70,2.44,73.9,18.5,11.4,-13.,-5.5,16.5
15,Sangju Sangmu Phoenix - FC Seoul,"08/10/2016, 10:00",21.0,31.0,48.0,3.04,3.76,2.24,1:2,0.63,1.16,1.07,32.8,26.5,44.6,-11.,4.41,3.38
16,Gwangju FC - Incheon United FC,"08/10/2016, 10:00",45.0,37.0,18.0,2.20,3.23,3.57,1:1,0.99,1.19,0.64,45.3,30.8,27.9,-0.3,6.10,-9.9
17,Seongnam FC - Jeonnam Dragons,"08/10/2016, 10:30",39.0,33.0,27.0,2.42,3.28,3.09,2:0,0.94,1.08,0.83,41.2,30.4,32.3,-2.2,2.55,-5.3
18,Suwon Samsung Blue Wings - Ulsan Hyundai FC,"08/10/2016, 10:30",41.0,32.0,27.0,2.24,3.45,3.29,0:0,0.91,1.10,0.89,44.6,28.9,30.3,-3.6,3.05,-3.3
19,National Police Agency FC - FC Anyang,"08/10/2016, 10:30",53.0,18.0,29.0,1.71,3.62,5.52,2:2,0.90,0.65,1.60,58.3,27.5,18.0,-5.3,-9.5,10.9
20,Jeju United FC - Pohang Steelers FC,"08/10/2016, 11:00",61.0,19.0,20.0,2.26,3.51,3.18,3:0,1.38,0.66,0.63,44.1,28.4,31.3,16.8,-9.4,-11.
21,Gangwon FC - Busan I Park,"08/10/2016, 11:00",47.0,23.0,30.0,1.79,3.53,5.01,1:2,0.84,0.81,1.50,55.8,28.2,19.9,-8.8,-5.2,10.0
22,PDRM - Selangor PKNS,"08/10/2016, 13:00",59.0,23.0,17.0,1.90,4.03,3.72,0:1,1.12,0.92,0.63,52.5,24.7,26.8,6.44,-1.7,-9.8
23,Novy Jicin - MFK Karvina,"08/10/2016, 15:00",33.0,7.0,59.0,20.7,10.7,1.11,1:2,6.85,0.75,0.65,4.81,9.26,89.5,28.1,-2.2,-30.
24,FK Olimpic Sarajevo - NK Celik Zenica,"08/10/2016, 15:00",36.0,31.0,33.0,2.57,3.26,2.98,3:0,0.92,1.01,0.98,38.8,30.6,33.4,-2.8,0.32,-0.4
25,Trakai FK - FK Atlantas Klaipeda,"08/10/2016, 15:00",27.0,19.0,55.0,3.04,3.53,2.33,3:0,0.82,0.67,1.28,32.8,28.2,42.8,-5.8,-9.2,12.1
26,FC Inter Turku - PK 35,"08/10/2016, 15:30",55.0,23.0,21.0,1.39,5.22,9.86,2:2,0.76,1.20,2.07,71.6,19.1,10.1,-16.,3.87,10.8
27,Rovaniemi Palloseura - PS Kemi Kings,"08/10/2016, 15:30",67.0,20.0,13.0,1.63,3.93,6.97,5:0,1.09,0.78,0.90,61.1,25.4,14.3,5.89,-5.4,-1.3
28,FC Lahti - FC Ilves,"08/10/2016, 15:30",49.0,28.0,23.0,2.19,3.29,3.98,3:2,1.07,0.92,0.91,45.5,30.3,25.0,3.45,-2.3,-2.0
29,Vaasa PS - Seinajoen JK,"08/10/2016, 15:30",30.0,38.0,32.0,3.09,3.11,2.72,2:1,0.92,1.18,0.87,32.3,32.0,36.6,-2.3,5.91,-4.6
30,Kuopio PS - IFK Mariehamn,"08/10/2016, 15:30",28.0,45.0,27.0,2.69,3.18,3.08,1:0,0.75,1.43,0.83,37.1,31.3,32.4,-9.1,13.6,-5.4
31,Hifk - HJK Helsinki,"08/10/2016, 15:30",19.0,26.0,55.0,5.66,4.26,1.66,0:0,1.07,1.10,0.91,17.6,23.4,59.8,1.33,2.54,-4.8
32,JJK Jyvaskyla - FC Haka Valkeakoski,"08/10/2016, 15:30",49.0,19.0,31.0,2.00,3.94,3.61,3:2,0.98,0.75,1.12,49.9,25.3,27.6,-0.9,-6.3,3.32
33,MKS Sandecja Nowy Sacz - Slask Wroclaw,"08/10/2016, 15:30",51.0,19.0,29.0,3.69,3.40,2.15,1:1,1.88,0.64,0.62,27.0,29.3,46.5,23.9,-10.,-17.
34,Lokomotiva Devinska Nova Ves - FC STK 1914 Samorin,"08/10/2016, 15:30",11.0,14.0,75.0,6.41,4.85,1.49,1:4,0.70,0.68,1.12,15.5,20.5,66.9,-4.5,-6.5,8.06
35,Argentina - Honduras,"08/10/2016, 16:00",61.0,29.0,10.0,1.51,4.74,7.78,1:1,0.92,1.37,0.77,65.9,21.0,12.8,-4.9,7.90,-2.8
36,ACS Poli Timisoara - FC Viitorul Constanta,"08/10/2016, 16:00",30.0,18.0,52.0,5.04,3.67,1.75,2:1,1.51,0.66,0.91,19.8,27.2,56.8,10.1,-9.2,-4.8
37,Obolon-Brovar Kiev - Girnik-Sport,"08/10/2016, 16:00",35.0,18.0,47.0,1.78,3.60,5.02,0:0,0.62,0.64,2.36,56.1,27.7,19.8,-21.,-9.7,27.1
38,ZFC Meuselwitz - TSG Neustrelitz,"08/10/2016, 16:30",71.0,16.0,13.0,1.64,4.07,5.36,0:0,1.16,0.65,0.69,60.6,24.5,18.6,10.3,-8.5,-5.6
39,FK Javor - Partizan Belgrad,"08/10/2016, 16:30",26.0,18.0,55.0,5.28,3.57,1.74,0:2,1.37,0.64,0.96,18.9,27.9,57.2,7.07,-9.9,-2.2
40,FK Spartak Subotica - FK Novi Pazar,"08/10/2016, 16:30",42.0,23.0,35.0,1.96,3.24,4.45,2:5,0.82,0.74,1.55,50.7,30.7,22.4,-8.7,-7.7,12.5
41,SC Preußen Münster - MSV Duisburg,"08/10/2016, 17:00",23.0,40.0,37.0,2.87,3.22,2.67,1:1,0.66,1.28,0.99,34.7,31.0,37.3,-11.,8.98,-0.3
42,Hansa Rostock - SG Sonnenhof Grossaspach,"08/10/2016, 17:00",63.0,19.0,18.0,2.12,3.49,3.66,0:0,1.34,0.66,0.65,47.0,28.6,27.3,16.0,-9.6,-9.3
43,SSV Jahn Regensburg - Hallescher FC,"08/10/2016, 17:00",59.0,19.0,21.0,2.43,3.41,3.06,2:0,1.43,0.64,0.64,41.0,29.2,32.5,17.9,-10.,-11.
44,Chemnitzer FC - FSV Frankfurt,"08/10/2016, 17:00",31.0,19.0,51.0,2.07,3.53,3.76,2:1,0.64,0.67,1.91,48.2,28.2,26.5,-17.,-9.2,24.4
45,Hajduk Split - NK Dinamo Zagreb,"08/10/2016, 17:00",30.0,42.0,28.0,2.98,3.29,2.55,0:4,0.89,1.38,0.71,33.4,30.3,39.1,-3.4,11.6,-11.
46,IFK Norrköping - BK Häcken,"08/10/2016, 17:00",62.0,16.0,22.0,1.88,4.32,4.22,3:1,1.16,0.69,0.92,53.1,23.1,23.6,8.82,-7.1,-1.6
47,Apoel Nicosia FC - Apollon Limassol FC,"08/10/2016, 17:00",42.0,25.0,33.0,2.17,3.53,3.35,1:2,0.91,0.88,1.10,46.0,28.2,29.7,-4.0,-3.2,3.21
48,FC Vaduz - FC Luzern,"08/10/2016, 17:45",18.0,26.0,56.0,3.81,3.99,2.01,1:3,0.68,1.03,1.12,26.2,25.0,49.6,-8.2,0.98,6.36
49,FC Lugano - FC Sion,"08/10/2016, 17:45",24.0,18.0,58.0,3.46,3.77,2.18,3:1,0.83,0.67,1.26,28.8,26.4,45.7,-4.8,-8.4,12.2
50,FC Wohlen - FC Chiasso,"08/10/2016, 17:45",59.0,19.0,21.0,2.44,3.41,3.03,1:2,1.44,0.64,0.63,40.8,29.2,32.9,18.1,-10.,-11.
51,FC Le Mont LS - FC Zürich,"08/10/2016, 17:45",11.0,15.0,73.0,6.44,4.35,1.54,0:2,0.70,0.65,1.13,15.5,22.9,64.5,-4.5,-7.9,8.43
52,Maccabi Tel Aviv - Hapoel Raanana,"08/10/2016, 18:00",69.0,15.0,16.0,1.45,4.55,7.48,3:0,1.00,0.68,1.19,68.9,21.9,13.3,0.05,-6.9,2.63
53,FK Borac Cacak - FK Radnicki Nis,"08/10/2016, 18:00",21.0,20.0,59.0,4.01,3.23,2.07,0:0,0.84,0.64,1.22,24.9,30.8,48.2,-3.9,-10.,10.7
54,FK Rad Belgrade - FK Radnik Surdulica,"08/10/2016, 18:00",72.0,17.0,11.0,1.59,3.86,6.57,1:0,1.14,0.65,0.72,62.7,25.9,15.2,9.21,-8.9,-4.2
55,Burton Albion - Bury FC,"08/10/2016, 18:30",56.0,26.0,19.0,2.24,3.52,3.68,1:1,1.25,0.91,0.70,44.6,28.3,27.1,11.3,-2.3,-8.1
56,FC Basel - Young Boys Bern,"08/10/2016, 18:30",63.0,20.0,17.0,1.74,4.36,4.81,3:0,1.10,0.87,0.81,57.2,22.9,20.7,5.75,-2.9,-3.7
57,FK Red Star Belgrade - FK Vozdovac,"08/10/2016, 18:30",77.0,15.0,9.0,1.40,4.58,8.89,3:0,1.08,0.68,0.80,71.0,21.8,11.2,5.92,-6.8,-2.2
58,Luton Town - Aston Villa,"08/10/2016, 18:45",25.0,25.0,50.0,4.23,3.67,2.02,3:1,1.05,0.91,1.01,23.5,27.2,49.3,1.40,-2.2,0.64
59,Queens Park Rangers - Swindon Town,"08/10/2016, 18:45",63.0,22.0,14.0,1.59,4.44,6.81,1:1,1.00,0.97,0.95,62.7,22.5,14.6,0.21,-0.5,-0.6
60,Fleetwood Town - Leeds United,"08/10/2016, 18:45",31.0,30.0,39.0,3.39,3.53,2.36,1:1,1.05,1.06,0.92,29.4,28.2,42.2,1.53,1.75,-3.2
61,Celtic Glasgow - Motherwell FC,"08/10/2016, 18:45",65.0,17.0,19.0,1.21,7.15,16.0,5:0,0.78,1.21,3.05,82.4,13.9,6.22,-17.,3.02,12.7
62,FC St Johnstone - Heart of Midlothian,"08/10/2016, 18:45",30.0,47.0,23.0,2.64,3.40,2.79,3:2,0.79,1.60,0.64,37.8,29.3,35.7,-7.8,17.6,-12.
63,Bradford Park Avenue - Curzon Ashton FC,"08/10/2016, 18:45",65.0,19.0,17.0,1.98,3.58,4.06,4:4,1.28,0.68,0.69,50.4,27.8,24.6,14.5,-8.8,-7.6
64,FC Linfield - Coleraine,"08/10/2016, 18:45",70.0,15.0,15.0,1.49,4.54,6.62,1:1,1.04,0.68,0.99,66.9,21.9,15.0,3.06,-6.9,-0.0
65,South Korea - Mexico,"08/10/2016, 19:00",23.0,37.0,39.0,2.81,3.72,2.65,1:0,0.64,1.37,1.03,35.4,26.8,37.6,-12.,10.1,1.34
66,Germany - Fiji,"08/10/2016, 19:00",70.0,16.0,15.0,1.03,34.6,299.,10:0,0.72,5.55,44.9,97.0,2.88,0.33,-27.,13.1,14.6
67,Bray Wanderers AFC - Dundalk FC,"08/10/2016, 19:00",21.0,28.0,51.0,10.6,4.64,1.40,2:1,2.23,1.30,0.71,9.37,21.5,71.0,11.6,6.49,-20.
68,Yaracuyanos FC - Zulia FC,"08/10/2016, 19:30",24.0,52.0,24.0,2.64,3.53,2.64,2:1,0.63,1.84,0.63,37.8,28.2,37.8,-13.,23.7,-13.
69,Limon FC - AD San Carlos,"08/10/2016, 21:00",58.0,23.0,20.0,1.78,3.74,4.91,1:0,1.03,0.86,0.98,56.1,26.6,20.3,1.82,-3.6,-0.3
70,CD Municipal Limeno - Isidro Metapan,"08/10/2016, 21:00",27.0,45.0,29.0,2.40,3.24,3.17,0:0,0.64,1.46,0.92,41.6,30.7,31.4,-14.,14.2,-2.4
