ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
10,Incheon United FC - FC Seoul,"09/10/2016, 09:00",24.0,19.0,57.0,3.83,3.49,2.02,1:0,0.92,0.66,1.15,26.0,28.6,49.3,-2.0,-9.6,7.64
11,FC St. Pauli - Arminia Bielefeld,"09/10/2016, 11:00",46.0,24.0,30.0,2.50,3.50,3.27,2:1,1.15,0.84,0.98,39.9,28.5,30.5,6.08,-4.5,-0.5
12,FC Union Berlin - Karlsruher SC,"09/10/2016, 11:00",58.0,23.0,19.0,2.24,3.62,3.73,4:0,1.29,0.83,0.70,44.6,27.5,26.7,13.3,-4.5,-7.7
13,Celtic Glasgow - Glasgow Rangers,"09/10/2016, 11:00",59.0,22.0,19.0,1.63,4.51,6.02,5:1,0.96,0.99,1.14,61.1,22.1,16.6,-2.1,-0.1,2.39
14,RC Celta De Vigo - Atletico Madrid,"09/10/2016, 11:00",12.0,19.0,69.0,6.33,3.63,1.82,0:4,0.75,0.69,1.25,15.7,27.4,54.8,-3.7,-8.4,14.1
15,Morön BK - Hudiksvalls FF,"09/10/2016, 11:00",25.0,28.0,48.0,9.52,6.28,1.27,0:2,2.38,1.76,0.61,10.4,15.9,78.3,14.5,12.0,-30.
16,Dover Athletic - Forest Green Rovers,"09/10/2016, 11:15",21.0,30.0,49.0,3.14,3.50,2.45,4:3,0.65,1.05,1.20,31.8,28.5,40.6,-10.,1.45,8.33
17,Manchester United - Manchester City,"09/10/2016, 11:30",36.0,38.0,26.0,2.57,3.44,3.33,1:2,0.92,1.30,0.86,38.8,29.0,30.0,-2.8,8.94,-4.0
18,Dalian Transcendence - Beijing Konggu,"09/10/2016, 11:30",61.0,19.0,21.0,2.22,3.45,3.11,2:0,1.36,0.65,0.65,44.8,28.9,32.0,16.1,-9.9,-11.
19,FC Espoo - FC Honka,"09/10/2016, 12:00",32.0,19.0,49.0,11.8,6.78,1.22,0:7,3.77,1.28,0.59,8.46,14.7,81.7,23.5,4.26,-32.
20,Wisla Krakow - Progres Krakow,"09/10/2016, 12:00",25.0,23.0,51.0,2.55,3.92,2.55,1:3,0.63,0.90,1.30,39.1,25.4,39.1,-14.,-2.4,11.8
21,Ascoli Calcio - Spal 2013,"09/10/2016, 13:00",23.0,34.0,43.0,2.85,3.14,2.85,1:1,0.65,1.06,1.22,35.0,31.8,35.0,-12.,2.15,7.97
22,AS Avellino 1912 - Trapani Calcio,"09/10/2016, 13:00",44.0,37.0,19.0,2.33,3.33,3.43,0:0,1.02,1.23,0.65,42.8,30.0,29.1,1.12,6.99,-10.
23,Frosinone - Latina Calcio,"09/10/2016, 13:00",51.0,19.0,31.0,1.85,3.56,4.97,2:1,0.94,0.67,1.54,53.8,28.0,20.0,-2.8,-9.0,10.9
24,FC Flora Tallinn - JK Nomme Kalju,"09/10/2016, 13:00",35.0,51.0,15.0,1.80,3.83,4.44,1:1,0.63,1.95,0.66,55.4,26.0,22.5,-20.,24.9,-7.5
25,Bayer 04 Leverkusen - Hamburger SV,"09/10/2016, 13:30",75.0,15.0,10.0,1.57,4.80,7.37,3:1,1.17,0.72,0.73,63.6,20.8,13.5,11.3,-5.8,-3.5
26,VfL Wolfsburg - 1. FC Köln,"09/10/2016, 13:30",60.0,25.0,15.0,1.86,4.17,4.88,0:0,1.12,1.04,0.73,53.4,23.9,20.4,6.50,1.04,-5.4
27,SV Darmstadt 98 - Eintracht Frankfurt,"09/10/2016, 13:30",30.0,30.0,40.0,3.76,3.60,2.28,1:0,1.12,1.08,0.91,26.5,27.7,43.7,3.41,2.23,-3.7
28,FC Ingolstadt - Hertha BSC,"09/10/2016, 13:30",39.0,41.0,20.0,2.56,3.32,3.46,0:2,0.99,1.36,0.69,39.0,30.1,28.8,-0.0,10.8,-8.8
29,SC Freiburg - Borussia Mönchengladbach,"09/10/2016, 13:30",23.0,22.0,55.0,3.81,4.02,2.13,3:1,0.87,0.88,1.17,26.2,24.8,46.7,-3.2,-2.8,8.24
30,Wolverhampton Wanderers FC - Burton Albion,"09/10/2016, 14:00",67.0,18.0,15.0,1.92,3.78,4.81,1:1,1.28,0.68,0.72,51.9,26.4,20.7,15.0,-8.4,-5.7
31,Brighton & Hove Albion FC - Brentford FC,"09/10/2016, 14:00",73.0,16.0,11.0,1.63,4.42,6.51,0:2,1.19,0.70,0.71,61.1,22.5,15.3,11.8,-6.5,-4.3
32,Queens Park Rangers - Blackburn Rovers,"09/10/2016, 14:00",44.0,39.0,18.0,1.85,3.82,5.26,1:1,0.81,1.49,0.94,53.8,26.1,18.9,-9.8,12.8,-0.9
33,Stoke City - Tottenham Hotspur,"09/10/2016, 14:00",27.0,24.0,49.0,5.01,4.02,1.88,0:4,1.35,0.96,0.92,19.9,24.8,53.1,7.06,-0.8,-4.1
34,Middlesbrough FC - Crystal Palace,"09/10/2016, 14:00",41.0,37.0,23.0,2.41,3.35,3.72,1:2,0.98,1.24,0.85,41.4,29.7,26.8,-0.4,7.21,-3.8
35,Burnley FC - Hull City,"09/10/2016, 14:00",42.0,37.0,21.0,2.66,3.30,3.29,1:1,1.12,1.22,0.69,37.4,30.2,30.3,4.51,6.77,-9.3
36,Arsenal FC - Southampton FC,"09/10/2016, 14:00",71.0,15.0,14.0,1.62,4.59,6.70,2:1,1.15,0.68,0.93,61.5,21.7,14.9,9.48,-6.7,-0.9
37,Bournemouth AFC - West Bromwich Albion,"09/10/2016, 14:00",31.0,53.0,16.0,2.13,3.47,4.45,1:0,0.66,1.84,0.71,46.7,28.7,22.4,-15.,24.2,-6.4
38,West Ham United - Watford FC,"09/10/2016, 14:00",67.0,18.0,15.0,1.95,3.84,4.76,2:4,1.31,0.69,0.71,51.0,25.9,20.9,15.9,-7.9,-5.9
39,Dundee FC - Kilmarnock FC,"09/10/2016, 14:00",65.0,18.0,17.0,2.01,3.78,4.16,1:1,1.30,0.68,0.70,49.6,26.4,24.0,15.3,-8.4,-7.0
40,Real Madrid - CA Osasuna,"09/10/2016, 14:00",93.0,5.0,2.0,1.08,16.9,562.,5:2,1.00,0.84,11.2,92.2,5.90,0.17,0.76,-0.9,1.82
41,Bolton Wanderers - Milton Keynes Dons,"09/10/2016, 14:00",56.0,19.0,25.0,2.05,3.61,4.03,1:1,1.15,0.68,1.00,48.5,27.6,24.7,7.45,-8.6,0.22
42,Olympique Lyon - FC Girondins Bordeaux,"09/10/2016, 15:00",64.0,24.0,12.0,1.65,4.49,6.11,1:3,1.06,1.07,0.73,60.2,22.2,16.3,3.70,1.74,-4.3
43,Juventus Turin - US Sassuolo Calcio,"09/10/2016, 16:00",81.0,13.0,6.0,1.35,5.71,15.5,3:1,1.09,0.74,0.93,73.9,17.4,6.41,7.07,-4.4,-0.4
44,Kayserispor - Galatasaray,"09/10/2016, 16:00",19.0,26.0,55.0,3.63,3.60,2.22,1:1,0.69,0.93,1.22,27.4,27.7,44.8,-8.4,-1.7,10.1
45,PFC Slavia Sofia - Lokomotiv 1926 Plovdiv,"09/10/2016, 16:00",28.0,47.0,25.0,2.93,3.38,2.53,5:2,0.82,1.58,0.63,34.0,29.5,39.3,-6.0,17.4,-14.
46,Malaga CF - Villarreal CF,"09/10/2016, 16:15",27.0,54.0,19.0,2.48,3.33,3.61,0:2,0.67,1.79,0.68,40.2,30.0,27.6,-13.,23.9,-8.6
47,FC Sevilla - Union Deportiva Las Palmas,"09/10/2016, 16:15",66.0,14.0,20.0,1.59,5.04,6.41,2:1,1.05,0.70,1.28,62.7,19.8,15.5,3.21,-5.8,4.41
48,RB Leipzig - Borussia Dortmund,"09/10/2016, 16:30",11.0,15.0,75.0,6.62,4.97,1.59,1:0,0.72,0.74,1.19,15.0,20.0,62.7,-4.0,-5.0,12.2
49,Liverpool FC - Leicester City,"09/10/2016, 16:30",65.0,16.0,19.0,1.73,4.35,5.70,4:1,1.12,0.69,1.08,57.6,22.9,17.5,7.39,-6.9,1.46
50,CSKA Moscow - RFK Terek Grozny,"09/10/2016, 17:30",67.0,17.0,16.0,1.54,4.14,8.18,3:0,1.03,0.70,1.30,64.5,24.1,12.2,2.43,-7.1,3.77
51,NEC Nijmegen - PSV Eindhoven,"09/10/2016, 17:45",16.0,12.0,72.0,10.1,5.89,1.38,0:4,1.61,0.70,0.99,9.88,16.9,72.1,6.11,-4.9,-0.1
52,KV Kortrijk - KVC Westerlo,"09/10/2016, 18:00",56.0,15.0,29.0,1.63,4.42,6.07,4:1,0.91,0.66,1.76,61.1,22.5,16.4,-5.1,-7.5,12.5
53,FC Lorient - AS Nancy Lorraine,"09/10/2016, 18:00",36.0,44.0,19.0,2.47,3.36,3.46,0:2,0.88,1.48,0.65,40.4,29.6,28.8,-4.4,14.3,-9.8
54,Lille OSC - AS Monaco,"09/10/2016, 18:00",25.0,43.0,32.0,2.62,3.24,3.32,1:4,0.65,1.39,1.06,38.1,30.7,30.1,-13.,12.2,1.88
55,SC Bastia - Toulouse FC,"09/10/2016, 18:00",31.0,43.0,26.0,2.97,3.04,3.08,2:1,0.92,1.30,0.80,33.6,32.8,32.4,-2.6,10.1,-6.4
56,EA Guingamp - HSC Montpellier,"09/10/2016, 18:00",43.0,37.0,20.0,2.49,3.36,3.43,1:1,1.07,1.24,0.68,40.1,29.6,29.1,2.89,7.32,-9.1
57,FC Basel - Grasshopper Club Zürich,"09/10/2016, 18:00",51.0,17.0,32.0,1.43,5.37,7.89,3:1,0.73,0.91,2.52,69.4,18.5,12.6,-18.,-1.5,19.3
58,Besiktas JK - Kardemir Karabük,"09/10/2016, 18:15",68.0,14.0,18.0,1.47,5.14,7.95,3:1,1.00,0.72,1.43,67.9,19.4,12.5,0.07,-5.4,5.42
59,Neftochimik 1962 Bourgas - Levski Sofia,"09/10/2016, 18:15",9.0,20.0,70.0,8.24,4.53,1.45,1:2,0.74,0.90,1.01,12.1,22.0,68.9,-3.1,-2.0,1.05
60,FC Barcelona - CD Alaves,"09/10/2016, 18:30",72.0,6.0,22.0,1.10,14.8,186.,1:2,0.79,0.89,41.1,90.4,6.71,0.53,-18.,-0.7,21.4
61,MTK Budapest FC - Ferencvarosi TC,"09/10/2016, 18:30",31.0,17.0,52.0,6.41,3.83,1.62,2:1,1.98,0.65,0.84,15.5,26.0,61.5,15.4,-9.0,-9.5
62,US Palermo - SSC Napoli,"09/10/2016, 18:45",27.0,19.0,53.0,10.9,5.85,1.39,0:3,2.95,1.11,0.73,9.15,17.0,71.6,17.8,1.91,-18.
63,FC Porto - Vitória de Guimarães,"09/10/2016, 19:30",70.0,18.0,12.0,1.39,5.44,10.7,3:0,0.97,0.97,1.29,71.6,18.3,9.28,-1.6,-0.3,2.71
