ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
24,Trabzonspor - Adanaspor,"12/09/2016, 17:00",56.0,21.0,23.0,1.50,4.88,7.78,4:1,0.84,1.02,1.79,66.4,20.4,12.8,-10.,0.52,10.1
25,Dnipro Dnipropetrovsk - Olimpik Donetsk,"12/09/2016, 17:00",56.0,21.0,23.0,1.95,3.67,4.06,1:1,1.09,0.77,0.93,51.0,27.2,24.6,4.94,-6.2,-1.6
26,1. FC Heidenheim - FC Union Berlin,"12/09/2016, 17:30",29.0,44.0,28.0,2.81,3.43,2.90,3:0,0.81,1.50,0.81,35.4,29.1,34.4,-6.4,14.8,-6.4
27,Fortuna Düsseldorf - 1. FC Nürnberg,"12/09/2016, 17:30",30.0,35.0,35.0,2.85,3.69,2.70,0:2,0.85,1.29,0.94,35.0,27.0,37.0,-5.0,7.96,-2.0
28,Dynamo Dresden - Karlsruher SC,"12/09/2016, 17:30",60.0,20.0,21.0,1.84,3.89,5.17,0:0,1.10,0.77,1.08,54.1,25.6,19.3,5.85,-5.6,1.67
29,El-Entag El-Harby - Misr Lel Makasa,"12/09/2016, 18:00",31.0,27.0,42.0,3.71,3.21,2.17,1:2,1.15,0.86,0.91,26.9,31.1,46.0,4.05,-4.1,-4.0
30,OCS Olympique de Safi - OCK Olympique de Khouribga,"12/09/2016, 18:00",33.0,39.0,28.0,2.50,2.85,3.21,1:0,0.82,1.11,0.89,39.9,35.0,31.1,-6.9,3.97,-3.1
31,CS Universitatea Craiova - CFR Cluj,"12/09/2016, 18:30",36.0,20.0,44.0,2.24,3.26,3.58,2:1,0.80,0.65,1.57,44.6,30.6,27.8,-8.6,-10.,16.1
32,PEC Zwolle - AFC Ajax,"12/09/2016, 18:30",36.0,7.0,57.0,77.9,11.6,1.06,0:4,28.0,0.81,0.60,1.28,8.54,94.0,34.7,-1.5,-37.
33,FC Bourg Peronnas - Clermont Foot,"12/09/2016, 19:00",31.0,49.0,21.0,2.44,3.29,3.23,1:1,0.75,1.61,0.67,40.8,30.3,30.8,-9.8,18.6,-9.8
34,FC Red Star 93 - Valenciennes FC,"12/09/2016, 19:00",30.0,39.0,30.0,2.43,3.16,3.40,2:2,0.73,1.23,1.02,41.0,31.6,29.3,-11.,7.39,0.63
35,Olympique Nimes - Stade Brestois 29,"12/09/2016, 19:00",25.0,45.0,30.0,2.56,3.28,3.08,1:2,0.64,1.47,0.92,39.0,30.4,32.4,-14.,14.5,-2.4
36,Amiens SC - FC Sochaux,"12/09/2016, 19:00",27.0,50.0,23.0,2.36,3.09,3.65,0:1,0.63,1.54,0.83,42.2,32.3,27.3,-15.,17.6,-4.3
37,Chamois Niort FC - AC Havre,"12/09/2016, 19:00",27.0,51.0,22.0,2.76,3.12,2.96,1:1,0.74,1.59,0.65,36.2,31.9,33.7,-9.2,19.0,-11.
38,ES Troyes AC - AJ Auxerre,"12/09/2016, 19:00",57.0,25.0,18.0,1.74,3.62,5.84,1:1,0.99,0.90,1.05,57.2,27.5,17.1,-0.2,-2.5,0.87
39,Tours FC - Stade Lavallois MFC,"12/09/2016, 19:00",31.0,46.0,23.0,2.60,2.96,3.34,1:1,0.80,1.36,0.76,38.3,33.7,29.8,-7.3,12.2,-6.8
40,Gazelec Ajaccio - AC Ajaccio,"12/09/2016, 19:00",34.0,46.0,20.0,2.16,3.12,4.18,4:1,0.73,1.43,0.83,46.2,31.9,23.8,-12.,14.0,-3.8
41,FC Groningen - Roda JC Kerkrade,"12/09/2016, 19:00",55.0,27.0,18.0,1.69,4.36,5.85,2:0,0.93,1.17,1.05,59.1,22.9,17.0,-4.1,4.09,0.91
42,Achilles ´29 - FC Volendam,"12/09/2016, 19:00",23.0,14.0,63.0,7.82,4.98,1.45,0:6,1.80,0.69,0.91,12.7,20.0,68.9,10.2,-6.0,-5.9
43,MVV Maastricht - De Graafschap,"12/09/2016, 19:00",56.0,17.0,27.0,1.85,4.03,4.28,2:0,1.04,0.68,1.15,53.8,24.7,23.3,2.18,-7.7,3.68
44,FC Eindhoven - NAC Breda,"12/09/2016, 19:00",41.0,18.0,41.0,2.72,3.71,2.59,6:2,1.11,0.66,1.06,36.6,26.9,38.4,4.31,-8.9,2.50
45,Cambuur Leeuwarden - Jong FC Utrecht,"12/09/2016, 19:00",56.0,11.0,33.0,1.26,6.70,12.3,4:2,0.70,0.73,4.08,78.9,14.9,8.08,-22.,-3.9,24.9
46,FC Emmen - VVV Venlo,"12/09/2016, 19:00",25.0,18.0,57.0,3.61,3.73,2.10,1:2,0.90,0.67,1.19,27.6,26.7,47.5,-2.6,-8.7,9.49
47,Jong Ajax Amsterdam - Jong PSV Eindhoven,"12/09/2016, 19:00",37.0,32.0,31.0,1.72,4.50,4.58,1:0,0.63,1.44,1.42,57.9,22.1,21.8,-20.,9.81,9.18
48,FC Oss - Fortuna Sittard,"12/09/2016, 19:00",65.0,15.0,19.0,1.71,4.57,4.59,3:1,1.11,0.68,0.87,58.3,21.8,21.7,6.65,-6.8,-2.7
49,Almere City FC - RKC Waalwijk,"12/09/2016, 19:00",49.0,16.0,35.0,1.79,4.23,4.42,6:2,0.87,0.67,1.55,55.8,23.5,22.5,-6.8,-7.5,12.4
50,AS Beziers - Les Herbiers,"12/09/2016, 19:00",52.0,20.0,28.0,2.12,3.26,3.93,1:0,1.10,0.65,1.10,47.0,30.6,25.4,5.0,-10.,2.59
51,Avranches - CA Bastia,"12/09/2016, 19:00",25.0,44.0,31.0,2.55,3.20,3.08,2:0,0.63,1.40,0.95,39.1,31.2,32.4,-14.,12.7,-1.4
52,Paris FC 98 - Boulogne Sur Mer,"12/09/2016, 19:00",24.0,43.0,33.0,2.66,3.15,2.96,1:2,0.64,1.35,0.97,37.4,31.7,33.7,-13.,11.2,-0.7
53,Sonderjyske - FC Nordsjalland,"12/09/2016, 19:15",50.0,26.0,25.0,2.02,3.82,3.92,0:0,1.01,0.99,0.98,49.3,26.1,25.4,0.64,-0.1,-0.4
54,Eintracht Frankfurt - TSG 1899 Hoffenheim,"12/09/2016, 19:30",34.0,37.0,28.0,2.57,3.62,3.16,0:0,0.87,1.34,0.88,38.8,27.5,31.6,-4.8,9.41,-3.6
55,Sporting Lokeren - SV Zulte Waregem,"12/09/2016, 19:30",30.0,28.0,42.0,2.73,3.49,2.87,1:1,0.82,0.97,1.20,36.5,28.6,34.7,-6.5,-0.6,7.26
56,Pisa Calcio - AS Bari,"12/09/2016, 19:30",27.0,42.0,31.0,2.70,2.94,3.21,0:0,0.72,1.23,0.99,37.0,33.9,31.1,-10.,8.09,-0.1
57,Lechia Gdansk - Slask Wroclaw,"12/09/2016, 19:30",65.0,17.0,19.0,1.73,4.16,5.75,3:0,1.12,0.70,1.09,57.6,24.0,17.3,7.39,-7.0,1.63
58,Malaga CF - Granada CF,"12/09/2016, 19:45",64.0,19.0,18.0,1.72,4.33,5.93,1:1,1.10,0.82,1.06,57.9,23.0,16.8,6.02,-4.0,1.15
59,Brighton & Hove Albion FC - Leeds United,"12/09/2016, 19:45",49.0,31.0,20.0,1.91,3.66,5.17,2:0,0.93,1.13,1.03,52.2,27.3,19.3,-3.2,3.69,0.67
60,Partick Thistle - Celtic Glasgow,"12/09/2016, 19:45",21.0,16.0,63.0,13.1,6.54,1.29,1:4,2.76,1.04,0.81,7.58,15.2,77.0,13.4,0.71,-14.
61,CA Aldosivi - Club Atletico Patronato,"12/09/2016, 20:00",42.0,40.0,19.0,2.37,3.24,3.56,1:1,0.99,1.29,0.67,42.0,30.7,28.0,-0.0,9.21,-9.0
62,CSD Flandria - San Martin de Tucuman,"12/09/2016, 20:00",31.0,48.0,21.0,2.63,3.05,3.09,0:2,0.81,1.46,0.64,37.9,32.7,32.3,-6.9,15.2,-11.
63,Sportivo Italiano - Deportivo Armenio,"12/09/2016, 20:00",35.0,33.0,33.0,1.79,3.29,5.53,0:3,0.62,1.08,1.82,55.8,30.3,18.0,-20.,2.66,14.9
64,Vitoria Setubal - GD Estoril Praia,"12/09/2016, 20:30",47.0,32.0,21.0,2.17,3.44,4.18,2:0,1.02,1.10,0.87,46.0,29.0,23.8,0.98,2.94,-2.8
65,CA All Boys - Guillermo Brown,"12/09/2016, 22:05",37.0,43.0,20.0,2.48,3.15,3.22,0:2,0.91,1.35,0.64,40.2,31.7,31.0,-3.2,11.2,-11.
66,CA Sarmiento - CA Tigre,"12/09/2016, 22:10",24.0,49.0,27.0,2.76,3.24,2.94,2:0,0.66,1.59,0.79,36.2,30.7,33.9,-12.,18.2,-6.9
