ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
40,Al Shabab Al Arabi - Baniyas SC,"02/04/2016, 16:00",44.0,32.0,24.0,2.30,3.78,2.91,0:1,1.01,1.21,0.69,43.2,26.4,34.3,0.70,5.58,-10.
41,Al Musanaa - Sur,"02/04/2016, 16:00",36.0,29.0,35.0,2.20,3.34,3.47,1:1,0.79,0.97,1.21,45.3,29.8,28.7,-9.3,-0.8,6.25
42,Al Nasr - KUWAIT SC,"02/04/2016, 16:10",20.0,17.0,64.0,26.5,9.29,1.09,1:2,5.31,1.58,0.70,3.76,10.7,91.3,16.2,6.24,-27.
43,Sadd SC - Al Ahli Doha SC,"02/04/2016, 16:15",56.0,25.0,20.0,1.58,4.62,5.22,1:1,0.88,1.15,1.04,63.2,21.6,19.1,-7.2,3.36,0.87
44,Dhofar - Al Arouba,"02/04/2016, 16:30",27.0,37.0,36.0,2.65,3.23,2.80,1:2,0.71,1.19,1.01,37.6,30.8,35.6,-10.,6.10,0.38
45,Iraklis 1908 - AEK Athens FC,"02/04/2016, 17:30",17.0,33.0,49.0,5.28,3.51,1.80,0:1,0.89,1.16,0.88,18.9,28.4,55.4,-1.9,4.55,-6.4
46,AL Ittihad - Al Raed,"02/04/2016, 17:30",68.0,17.0,14.0,1.34,5.29,9.36,6:2,0.91,0.90,1.31,74.5,18.8,10.6,-6.5,-1.8,3.32
47,Guarani MG - America Mineiro MG,"02/04/2016, 18:00",18.0,28.0,54.0,4.17,3.36,1.98,3:0,0.75,0.94,1.06,23.9,29.6,50.4,-5.9,-1.6,3.52
48,Tigres do Brasil RJ - Bangu RJ,"02/04/2016, 19:00",35.0,41.0,23.0,2.73,3.24,2.72,0:2,0.95,1.33,0.62,36.5,30.7,36.6,-1.5,10.2,-13.
49,FC Sevilla - RC Celta De Vigo,"02/04/2016, 19:30",63.0,22.0,16.0,1.66,4.48,6.25,4:0,1.05,0.98,1.00,59.8,22.3,15.9,3.10,-0.3,0.02
50,Estudiantes de Caracas - Trujillanos FC,"02/04/2016, 19:30",34.0,37.0,30.0,3.14,3.28,2.40,1:1,1.06,1.21,0.72,31.8,30.4,41.6,2.15,6.55,-11.
51,Deportivo Jbl Del Zulia - Monagas SC,"02/04/2016, 19:30",31.0,44.0,25.0,2.37,3.24,3.20,1:0,0.73,1.42,0.80,42.0,30.7,31.2,-11.,13.2,-6.2
52,Fleetwood Town - Barnsley FC,"02/04/2016, 19:45",32.0,38.0,30.0,2.36,3.60,3.22,1:1,0.75,1.36,0.96,42.2,27.7,31.0,-10.,10.2,-1.0
53,PSV Eindhoven - FC Utrecht,"02/04/2016, 19:45",73.0,15.0,11.0,1.36,5.73,8.29,1:3,0.99,0.85,0.91,73.3,17.4,12.0,-0.3,-2.4,-1.0
54,IFK Norrköping - Zenit St. Petersburg,"02/04/2016, 19:45",18.0,19.0,63.0,6.21,4.64,1.50,2:3,1.11,0.88,0.94,16.0,21.5,66.4,1.91,-2.5,-3.4
55,FC Stade Rennes - AS Saint Etienne,"02/04/2016, 20:00",38.0,43.0,19.0,2.30,3.38,3.83,0:1,0.87,1.45,0.72,43.2,29.5,26.0,-5.2,13.4,-7.0
56,Sporting Braga - Rio Ave FC,"02/04/2016, 20:00",71.0,16.0,13.0,1.47,4.87,8.68,1:0,1.04,0.77,1.12,67.9,20.5,11.5,3.07,-4.5,1.48
57,Ferroviaria SP - Mogi Mirim SP,"02/04/2016, 20:30",40.0,42.0,19.0,2.20,3.28,3.53,2:1,0.88,1.37,0.67,45.3,30.4,28.2,-5.3,11.5,-9.2
58,Llaneros FC - Dep. La Guaira,"02/04/2016, 20:30",31.0,34.0,34.0,4.07,3.33,2.02,1:1,1.26,1.13,0.68,24.5,30.0,49.3,6.45,3.99,-15.
59,Municipal Liberia - CD Belen Siglo XXI,"02/04/2016, 21:00",48.0,32.0,20.0,2.41,3.28,3.22,0:0,1.15,1.05,0.64,41.4,30.4,31.0,6.55,1.55,-11.
60,Club Libertad Asuncion - Sol de America,"02/04/2016, 21:00",65.0,20.0,16.0,1.46,4.36,7.87,1:2,0.94,0.87,1.25,68.4,22.9,12.6,-3.4,-2.9,3.30
61,Club Cortulua - Huachipato,"02/04/2016, 21:00",26.0,48.0,26.0,2.44,3.61,2.81,4:2,0.63,1.73,0.73,40.8,27.6,35.4,-14.,20.3,-9.4
62,America RJ - Vasco Da Gama RJ,"02/04/2016, 21:30",24.0,20.0,56.0,5.26,4.03,1.65,1:3,1.26,0.80,0.92,18.9,24.7,60.2,5.02,-4.7,-4.2
63,Audax SP - Corinthians SP,"02/04/2016, 21:30",15.0,27.0,58.0,5.01,3.52,1.79,0:1,0.75,0.95,1.03,19.9,28.3,55.8,-4.9,-1.3,2.17
64,Novorizontino SP - Botafogo SP,"02/04/2016, 21:30",25.0,50.0,26.0,2.60,3.15,2.93,1:1,0.65,1.57,0.76,38.3,31.7,34.0,-13.,18.2,-8.0
65,Deportivo Lara - Atletico Venezuela,"02/04/2016, 21:30",50.0,31.0,19.0,1.96,3.38,4.19,3:0,0.98,1.04,0.79,50.7,29.5,23.8,-0.7,1.42,-4.8
66,Cruzeiro de Porto Alegre RS - Brasil de Pelotas RS,"02/04/2016, 21:30",32.0,48.0,20.0,2.36,3.24,3.22,1:1,0.75,1.55,0.64,42.2,30.7,31.0,-10.,17.2,-11.
67,Gremio RS - Aimore RS,"02/04/2016, 21:30",68.0,14.0,18.0,1.26,5.63,13.6,3:1,0.86,0.78,2.46,78.9,17.7,7.30,-10.,-3.7,10.6
68,Avai SC - Metropolitano SC,"02/04/2016, 21:30",54.0,17.0,29.0,1.66,3.76,5.73,4:0,0.90,0.63,1.66,59.8,26.5,17.4,-5.8,-9.5,11.5
69,Operario PR - Parana Clube PR,"02/04/2016, 21:30",26.0,43.0,31.0,2.44,3.33,3.02,1:2,0.63,1.43,0.93,40.8,30.0,33.1,-14.,12.9,-2.1
70,J. Malucelli Futebol PR - Rio Branco PR,"02/04/2016, 22:00",51.0,27.0,22.0,1.68,3.81,5.52,3:2,0.85,1.02,1.21,59.5,26.2,18.0,-8.5,0.76,3.90
71,Independiente Jose Teran - Guarani Asuncion,"02/04/2016, 22:30",57.0,28.0,15.0,1.72,3.58,5.48,1:0,0.98,1.00,0.82,57.9,27.8,18.2,-0.9,0.13,-3.2
