ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
54,Burgess Hill Town - Enfield Town,"02/03/2016, 19:30",43.0,31.0,27.0,2.16,3.79,3.29,1:0,0.92,1.17,0.89,46.2,26.3,30.3,-3.2,4.67,-3.3
55,Union Saint-Gilloise - Lierse SK,"02/03/2016, 19:30",34.0,36.0,31.0,2.56,3.43,2.86,3:0,0.87,1.23,0.88,39.0,29.1,34.8,-5.0,6.84,-3.8
56,Excelsior Virton - FC Tubize,"02/03/2016, 19:30",22.0,27.0,51.0,2.97,3.47,2.45,2:1,0.65,0.93,1.25,33.6,28.7,40.6,-11.,-1.7,10.3
57,Longford Town FC - Limerick 37 FC,"02/03/2016, 19:30",50.0,26.0,23.0,1.57,4.27,5.82,2:2,0.78,1.11,1.34,63.6,23.3,17.1,-13.,2.61,5.83
58,Watford FC - Chelsea FC,"02/03/2016, 19:45",16.0,26.0,58.0,4.91,3.71,1.96,0:0,0.78,0.96,1.14,20.3,26.9,50.7,-4.3,-0.9,7.23
59,Everton FC - Newcastle United,"02/03/2016, 19:45",56.0,24.0,19.0,1.71,4.53,5.64,3:0,0.95,1.08,1.07,58.3,22.0,17.7,-2.3,1.93,1.29
60,Hellas Verona - Atalanta Bergamasca Calcio,"02/03/2016, 19:45",40.0,37.0,23.0,2.50,3.49,3.39,2:1,1.00,1.29,0.78,39.9,28.6,29.4,0.08,8.35,-6.4
61,AC Fiorentina - Carpi FC 1909,"02/03/2016, 19:45",69.0,20.0,11.0,1.50,4.98,8.79,2:1,1.03,0.99,0.96,66.4,20.0,11.3,2.55,-0.0,-0.3
62,Inter Milan - AC Chievo Verona,"02/03/2016, 19:45",71.0,17.0,12.0,1.45,5.01,11.1,1:0,1.02,0.85,1.33,68.9,19.9,9.00,2.05,-2.9,2.99
63,Juventus Turin - Genoa FC,"02/03/2016, 19:45",69.0,21.0,9.0,1.34,6.03,14.6,1:0,0.92,1.26,1.31,74.5,16.5,6.84,-5.5,4.43,2.15
64,US Palermo - AC Milan,"02/03/2016, 19:45",21.0,29.0,49.0,4.53,3.83,2.00,0:2,0.95,1.11,0.98,22.0,26.0,49.9,-1.0,2.93,-0.9
65,SS Lazio Roma - SSC Napoli,"02/03/2016, 19:45",23.0,29.0,48.0,4.22,3.63,2.13,0:2,0.97,1.05,1.02,23.6,27.4,46.7,-0.6,1.51,1.24
66,UC Sampdoria - Turin FC,"02/03/2016, 19:45",30.0,39.0,31.0,3.26,3.47,2.58,2:2,0.97,1.35,0.80,30.6,28.7,38.6,-0.6,10.2,-7.6
67,Empoli FC - Udinese Calcio,"02/03/2016, 19:45",50.0,31.0,19.0,2.12,3.67,4.19,1:1,1.06,1.13,0.79,47.0,27.2,23.8,3.0,3.78,-4.8
68,Aberdeen FC - Celtic Glasgow,"02/03/2016, 19:45",24.0,26.0,50.0,4.84,4.03,1.83,2:1,1.16,1.04,0.91,20.6,24.7,54.4,3.35,1.22,-4.4
69,Club Brugge - KAA Gent,"02/03/2016, 19:45",41.0,40.0,19.0,2.24,3.65,3.44,1:0,0.91,1.46,0.65,44.6,27.3,29.0,-3.6,12.6,-10.
70,Roda JC Kerkrade - Feyenoord Rotterdam,"02/03/2016, 19:45",22.0,30.0,48.0,3.93,3.81,1.94,0:0,0.86,1.14,0.93,25.4,26.2,51.3,-3.4,3.76,-3.3
71,FC Barcelona - Valencia CF,"02/03/2016, 20:00",67.0,15.0,19.0,1.13,12.0,49.3,7:0,0.76,1.80,9.37,87.9,8.32,2.02,-20.,6.67,16.9
72,Paris Saint-Germain - FC Lorient,"02/03/2016, 20:00",72.0,14.0,14.0,1.22,7.81,22.5,3:1,0.88,1.09,3.16,81.7,12.7,4.42,-9.7,1.20,9.57
73,Gil Vicente FC - FC Porto,"02/03/2016, 20:00",29.0,16.0,55.0,13.1,5.59,1.34,0:3,3.80,0.89,0.73,7.62,17.8,74.5,21.3,-1.8,-19.
74,Sao Paulo SP - Independiente del Valle,"02/03/2016, 21:00",35.0,25.0,40.0,1.75,3.93,4.63,8:0,0.61,0.98,1.85,56.8,25.4,21.5,-21.,-0.4,18.4
75,Deportivo Capiata - Rubio Nu,"02/03/2016, 21:10",56.0,26.0,18.0,2.03,3.62,3.65,2:2,1.14,0.94,0.65,49.0,27.5,27.3,6.91,-1.5,-9.3
76,Fluminense RJ - Bonsucesso,"02/03/2016, 21:30",58.0,13.0,29.0,1.28,5.55,11.7,4:0,0.74,0.72,3.41,77.6,18.0,8.48,-19.,-5.0,20.5
77,Capivariano SP - Red Bull Brasil SP,"02/03/2016, 21:30",31.0,37.0,32.0,2.79,3.20,2.70,0:2,0.86,1.18,0.86,35.7,31.2,37.0,-4.7,5.75,-5.0
78,Lajeadense RS - Juventude RS,"02/03/2016, 21:30",36.0,36.0,28.0,2.27,3.35,3.30,1:3,0.81,1.20,0.92,43.9,29.7,30.2,-7.9,6.21,-2.2
79,Atletico Paranaense - Metropolitano Maringa,"02/03/2016, 21:30",48.0,14.0,38.0,1.38,4.75,9.41,1:0,0.66,0.66,3.57,72.1,21.0,10.6,-24.,-7.0,27.3
80,Tombense MG - Cruzeiro MG,"02/03/2016, 21:30",32.0,17.0,51.0,5.84,3.87,1.63,1:2,1.86,0.65,0.83,17.1,25.8,61.1,14.8,-8.8,-10.
81,Camboriu - Chapecoense SC,"02/03/2016, 21:30",24.0,27.0,49.0,4.36,3.53,1.89,0:1,1.04,0.95,0.92,22.9,28.2,52.8,1.09,-1.2,-3.8
82,Brusque SC - Criciuma SC,"02/03/2016, 21:30",34.0,42.0,23.0,2.77,3.20,2.72,0:0,0.94,1.34,0.62,36.0,31.2,36.6,-2.0,10.7,-13.
83,Goias Go - Aparecidense GO,"02/03/2016, 21:30",65.0,17.0,18.0,1.51,3.98,7.69,1:0,0.98,0.67,1.38,65.9,25.0,13.0,-0.9,-8.0,5.0
84,Bragantino SP - Barretos SP,"02/03/2016, 21:30",47.0,16.0,37.0,1.51,4.19,6.94,1:0,0.71,0.67,2.57,65.9,23.8,14.3,-18.,-7.8,22.6
85,Atletico Penapolense - Paulista Jundiai SP,"02/03/2016, 21:30",46.0,17.0,37.0,1.62,3.99,5.68,1:2,0.74,0.67,2.10,61.5,25.0,17.5,-15.,-8.0,19.4
86,Ituano SP - Linense SP,"02/03/2016, 22:00",42.0,31.0,27.0,2.01,3.28,4.19,1:1,0.84,1.01,1.13,49.6,30.4,23.8,-7.6,0.55,3.19
87,Fortaleza CE - Maranguape CE,"02/03/2016, 22:00",47.0,13.0,40.0,1.28,5.55,11.5,3:1,0.60,0.72,4.63,77.6,18.0,8.62,-30.,-5.0,31.3
88,Londrina PR - Toledo Colonia Work PR,"02/03/2016, 22:00",44.0,15.0,41.0,1.39,4.40,10.2,2:0,0.61,0.66,4.18,71.6,22.7,9.78,-27.,-7.7,31.2
89,Cascavel PR - Pstc Procopense,"02/03/2016, 22:00",57.0,19.0,24.0,1.95,3.39,4.25,2:1,1.11,0.64,1.02,51.0,29.4,23.5,5.94,-10.,0.47
90,Sao Jose SP - Gremio Barueri SP,"02/03/2016, 22:00",47.0,12.0,40.0,1.28,5.62,11.3,4:0,0.60,0.67,4.54,77.6,17.7,8.79,-30.,-5.7,31.2
91,Sertaozinho SP - Rio Preto SP,"02/03/2016, 22:00",46.0,24.0,30.0,2.00,3.36,4.11,1:0,0.92,0.80,1.23,49.9,29.6,24.3,-3.9,-5.6,5.67
92,Portuguesa SP - Juventus SP,"02/03/2016, 22:00",37.0,20.0,43.0,1.65,3.93,5.43,0:1,0.61,0.78,2.33,60.2,25.4,18.4,-23.,-5.4,24.5
93,Sao Caetano SP - Rio Branco SP,"02/03/2016, 22:00",51.0,15.0,34.0,1.45,4.44,8.04,2:1,0.73,0.66,2.73,68.9,22.5,12.4,-17.,-7.5,21.5
94,Sao Paulo RS - Gloria RS,"02/03/2016, 22:30",52.0,20.0,28.0,2.32,3.24,3.32,2:1,1.20,0.64,0.92,43.0,30.7,30.1,8.91,-10.,-2.1
95,Ypiranga RS - Passo Fundo RS,"02/03/2016, 22:30",47.0,19.0,34.0,2.10,3.30,3.81,4:0,0.98,0.62,1.29,47.5,30.2,26.2,-0.5,-11.,7.76
96,Internacional de Lages SC - Guarani SC,"02/03/2016, 22:30",40.0,17.0,43.0,1.63,3.87,5.89,1:1,0.65,0.65,2.53,61.1,25.8,16.9,-21.,-8.8,26.0
97,Crac GO - Goianesia GO,"02/03/2016, 22:30",45.0,28.0,26.0,2.19,3.27,3.58,3:1,0.98,0.91,0.93,45.5,30.5,27.8,-0.5,-2.5,-1.8
98,Itumbiara GO - Anapolina GO,"02/03/2016, 22:30",64.0,18.0,18.0,1.68,3.60,5.93,0:0,1.07,0.64,1.06,59.5,27.7,16.8,4.5,-9.7,1.15
99,Trindade GO - Atletico GO,"02/03/2016, 22:30",31.0,18.0,51.0,5.99,3.66,1.66,0:3,1.85,0.65,0.85,16.6,27.3,59.8,14.3,-9.3,-8.8
100,Mirassol SP - Velo Clube SP,"02/03/2016, 22:30",57.0,17.0,26.0,1.68,3.81,5.47,0:1,0.95,0.64,1.42,59.5,26.2,18.2,-2.5,-9.2,7.72
101,Veranopolis RS - Novo Hamburgo RS,"02/03/2016, 22:30",59.0,20.0,21.0,2.42,3.21,3.15,0:0,1.43,0.64,0.66,41.2,31.1,31.7,17.7,-11.,-10.
