ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
30,FK Khimki - FC Shinnik Yaroslavl,"03/26/2017, 13:00",23.0,49.0,28.0,2.84,3.03,2.79,3:0,0.65,1.48,0.78,35.1,32.9,35.7,-12.,16.0,-7.7
31,Germania Windeck - FC Wegberg-Beeck,"03/26/2017, 13:00",39.0,9.0,52.0,14.6,7.93,1.18,0:4,5.69,0.71,0.61,6.84,12.6,84.7,32.1,-3.6,-32.
32,Spvg Schonnebeck 1910 - FC Kray,"03/26/2017, 13:00",52.0,9.0,39.0,1.18,8.24,14.5,3:1,0.61,0.74,5.65,84.7,12.1,6.89,-32.,-3.1,32.1
33,Olympique Marseille - EA Guingamp,"03/26/2017, 13:00",73.0,15.0,13.0,1.53,4.53,5.33,2:0,1.12,0.67,0.69,65.0,22.0,18.7,7.97,-7.0,-5.7
34,Correggese - Porto Tolle,"03/26/2017, 13:00",23.0,19.0,59.0,2.84,3.39,2.48,3:1,0.65,0.64,1.46,35.1,29.4,40.2,-12.,-10.,18.7
35,Ostia Mare - Virtus Flaminia,"03/26/2017, 13:00",67.0,18.0,16.0,1.86,3.67,4.13,2:1,1.25,0.66,0.66,53.4,27.2,24.1,13.5,-9.2,-8.1
36,FK Buducnost Dobanovci - CSK Pivara Celarevo,"03/26/2017, 13:30",61.0,20.0,19.0,2.18,3.17,3.47,1:0,1.33,0.63,0.66,45.7,31.4,28.7,15.2,-11.,-9.7
37,SK Odeva Lipany - Lokomotiva Zvolen,"03/26/2017, 13:30",24.0,15.0,61.0,6.61,4.50,1.45,0:1,1.58,0.67,0.88,15.1,22.1,68.9,8.88,-7.1,-7.9
38,Doncaster Rovers - Plymouth Argyle,"03/26/2017, 13:45",51.0,36.0,14.0,1.79,3.93,5.09,0:1,0.91,1.41,0.71,55.8,25.4,19.6,-4.8,10.5,-5.6
39,CF Cadiz - Tenerife CD,"03/26/2017, 14:00",58.0,23.0,19.0,2.36,3.20,3.63,0:1,1.37,0.73,0.69,42.2,31.2,27.4,15.7,-8.2,-8.4
40,Varzim SC - Academica de Coimbra,"03/26/2017, 14:00",45.0,35.0,21.0,2.62,3.06,3.09,0:2,1.17,1.07,0.64,38.1,32.5,32.3,6.84,2.41,-11.
41,FC Spartak Nalchik - FC Volgar-Gazprom Astrahan,"03/26/2017, 14:00",61.0,21.0,18.0,2.25,3.11,3.63,1:2,1.37,0.65,0.65,44.3,32.0,27.4,16.6,-11.,-9.4
42,Academico de Viseu FC - CD Santa Clara,"03/26/2017, 15:00",34.0,32.0,34.0,2.87,3.06,2.80,2:1,0.97,0.98,0.95,34.7,32.5,35.6,-0.7,-0.5,-1.6
43,Racing Santander - UD Somozas,"03/26/2017, 15:00",52.0,11.0,37.0,1.18,6.14,37.7,3:0,0.61,0.67,13.9,84.7,16.2,2.64,-32.,-5.2,34.3
44,CF Uniao - FC Vizela,"03/26/2017, 15:00",71.0,18.0,11.0,1.68,3.60,6.30,1:1,1.19,0.64,0.69,59.5,27.7,15.8,11.5,-9.7,-4.8
45,Armenia - Kazakhstan,"03/26/2017, 16:00",61.0,23.0,16.0,1.86,3.74,5.34,2:0,1.14,0.86,0.85,53.4,26.6,18.6,7.50,-3.6,-2.6
46,England - Lithuania,"03/26/2017, 16:00",87.0,12.0,2.0,1.11,10.9,220.,2:0,0.97,1.31,4.41,89.5,9.15,0.45,-2.5,2.84,1.54
47,San Marino - Czech Republic,"03/26/2017, 16:00",5.0,16.0,80.0,-100,24.1,1.04,0:6,-5.0,3.86,0.83,-1.0,4.14,96.0,6.0,11.8,-16.
48,Azerbaijan - Germany,"03/26/2017, 16:00",2.0,11.0,86.0,252.,12.1,1.10,1:4,5.04,1.33,0.95,0.39,8.26,90.4,1.60,2.73,-4.4
49,CD Mirandes - SD Huesca,"03/26/2017, 16:00",38.0,33.0,29.0,2.69,3.36,2.92,1:3,1.02,1.11,0.84,37.1,29.6,34.1,0.83,3.32,-5.1
50,Espeleno Atletico - CD San Roque de Lepe,"03/26/2017, 16:00",33.0,17.0,49.0,1.84,3.78,4.22,1:2,0.60,0.64,2.07,54.1,26.4,23.6,-21.,-9.4,25.3
51,CD Guijuelo - CD Boiro,"03/26/2017, 16:15",35.0,35.0,30.0,1.76,3.51,5.24,4:0,0.61,1.23,1.57,56.5,28.4,19.0,-21.,6.55,10.9
52,Akwa United FC - Gabros International FC,"03/26/2017, 18:15",47.0,14.0,39.0,1.27,4.71,15.8,1:1,0.60,0.65,6.19,78.3,21.2,6.29,-31.,-7.2,32.7
53,AS Bari - Novara Calcio,"03/26/2017, 18:30",65.0,20.0,15.0,2.07,3.39,4.50,0:0,1.34,0.67,0.67,48.2,29.4,22.1,16.7,-9.4,-7.1
54,Elche CF - Real Zaragoza,"03/26/2017, 18:30",52.0,19.0,29.0,2.21,3.44,3.73,0:3,1.15,0.65,1.08,45.0,29.0,26.7,6.92,-10.,2.23
55,Northern Ireland - Norway,"03/26/2017, 18:45",43.0,36.0,21.0,2.48,3.18,3.66,2:0,1.06,1.14,0.76,40.2,31.3,27.3,2.70,4.63,-6.3
56,Montenegro - Poland,"03/26/2017, 18:45",15.0,25.0,60.0,5.66,3.83,1.81,1:2,0.84,0.95,1.08,17.6,26.0,55.1,-2.6,-1.0,4.86
57,Romania - Denmark,"03/26/2017, 18:45",33.0,42.0,25.0,3.26,3.24,2.66,0:0,1.07,1.36,0.66,30.6,30.7,37.4,2.32,11.2,-12.
58,Scotland - Slovenia,"03/26/2017, 18:45",43.0,35.0,23.0,2.49,3.24,3.55,1:0,1.07,1.13,0.81,40.1,30.7,28.1,2.89,4.21,-5.1
59,Malta - Slovakia,"03/26/2017, 18:45",19.0,11.0,70.0,1616,9.24,1.13,1:3,307.,1.01,0.79,0.06,10.8,87.9,18.9,0.18,-17.
60,Institucion Atletica - CA River Plate,"03/26/2017, 19:30",56.0,19.0,25.0,2.81,3.43,2.53,1:2,1.57,0.65,0.63,35.4,29.1,39.3,20.5,-10.,-14.
61,San Martin de San Juan - Boca Juniors,"03/26/2017, 19:30",13.0,17.0,70.0,5.33,3.96,1.75,1:2,0.69,0.67,1.23,18.7,25.2,56.8,-5.7,-8.2,13.1
62,Barcelona Guayaquil - CD Universidad Catolica,"03/26/2017, 20:30",70.0,17.0,13.0,1.68,4.04,5.08,1:3,1.17,0.68,0.66,59.5,24.7,19.6,10.5,-7.7,-6.6
63,Flamengo RJ - Vasco Da Gama RJ,"03/26/2017, 21:30",60.0,18.0,22.0,1.80,3.72,4.84,2:2,1.08,0.67,1.06,55.4,26.8,20.6,4.52,-8.8,1.35
64,River Plate - CA Belgrano,"03/26/2017, 21:30",68.0,17.0,15.0,1.64,3.99,6.61,2:1,1.12,0.67,0.99,60.6,25.0,15.1,7.30,-8.0,-0.1
65,Sao Bento SP - Ponte Preta SP,"03/26/2017, 21:30",17.0,20.0,63.0,3.91,3.35,2.18,1:2,0.66,0.67,1.37,25.5,29.7,45.7,-8.5,-9.7,17.2
66,Criciuma SC - Internacional de Lages SC,"03/26/2017, 21:30",62.0,16.0,23.0,1.59,4.26,5.97,1:0,0.98,0.68,1.37,62.7,23.4,16.7,-0.7,-7.4,6.27
