ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
10,San Jose Earthquakes - Philadelphia Union,"09/09/2013, 04:00",47.0,26.0,27.0,2.01,3.60,4.16,1:0,0.94,0.93,1.12,49.6,27.7,24.0,-2.6,-1.7,2.97
11,Albirex Niigata FC - Balestier Khalsa FC,"09/09/2013, 12:30",45.0,30.0,25.0,1.95,3.72,3.78,0:1,0.88,1.11,0.94,51.0,26.8,26.4,-6.0,3.14,-1.4
12,Rubin-2 Kazan - Spartak Yoshkar-Ola,"09/09/2013, 13:00",50.0,30.0,21.0,2.29,3.47,3.11,1:1,1.14,1.04,0.65,43.5,28.7,32.0,6.48,1.25,-11.
13,Maldives - India,"09/09/2013, 13:45",43.0,32.0,25.0,2.12,3.53,3.47,0:1,0.91,1.13,0.86,47.0,28.2,28.7,-4.0,3.75,-3.7
14,Cyprus U21 - Italy U21,"09/09/2013, 14:00",28.0,18.0,53.0,7.61,4.93,1.40,0:2,2.13,0.88,0.74,13.1,20.2,71.0,14.8,-2.2,-18.
15,FK Volga Ulyanovsk - Dinamo Kirov,"09/09/2013, 15:00",70.0,13.0,18.0,1.29,5.47,11.4,1:0,0.90,0.71,2.05,77.0,18.2,8.76,-7.0,-5.2,9.23
16,FK Zenit Izhevsk - FC Lada Tolyati,"09/09/2013, 15:00",50.0,30.0,20.0,2.29,3.35,3.23,3:0,1.14,1.00,0.64,43.5,29.7,30.8,6.48,0.21,-10.
17,Bosnia & Herzegovina U21 - Austria U21,"09/09/2013, 16:00",42.0,35.0,23.0,2.47,3.53,2.81,0:2,1.03,1.23,0.64,40.4,28.2,35.4,1.52,6.75,-12.
18,Saudi Arabia - Trinidad & Tobago,"09/09/2013, 16:00",47.0,36.0,17.0,1.95,3.91,4.03,1:3,0.92,1.40,0.68,51.0,25.5,24.7,-4.0,10.4,-7.7
19,IF Gnistan - ESPA,"09/09/2013, 16:30",49.0,21.0,31.0,1.24,7.31,8.86,4:1,0.60,1.53,2.74,80.3,13.6,11.2,-31.,7.33,19.7
20,Hameenlinnan Harma - TPV Tampere,"09/09/2013, 16:30",34.0,20.0,47.0,8.86,5.88,1.29,0:6,3.01,1.17,0.61,11.2,17.0,77.0,22.7,3.0,-30.
21,Finland U21 - England U21,"09/09/2013, 17:00",24.0,26.0,50.0,8.07,4.87,1.40,1:1,1.93,1.26,0.70,12.3,20.5,71.0,11.6,5.47,-21.
22,Luxemburg U21 - Netherlands U21,"09/09/2013, 17:00",17.0,8.0,75.0,20.0,9.67,1.13,0:1,3.4,0.77,0.85,5.0,10.3,87.9,12.0,-2.3,-12.
23,Hapoel Ramat GAN FC - Maccabi Akhi Nazareth,"09/09/2013, 17:00",48.0,24.0,28.0,1.79,3.78,4.54,3:1,0.85,0.90,1.27,55.8,26.4,21.9,-7.8,-2.4,6.00
24,Ukraine U21 - Croatia U21,"09/09/2013, 17:30",49.0,27.0,24.0,2.07,3.66,3.47,0:2,1.01,0.98,0.83,48.2,27.3,28.7,0.71,-0.3,-4.7
25,Al-Ain - Al Wahda Abu Dhabi,"09/09/2013, 17:30",25.0,52.0,23.0,2.47,3.47,2.70,3:0,0.61,1.80,0.62,40.4,28.7,37.0,-15.,23.2,-14.
26,Al Wasl - Al Dhafra,"09/09/2013, 17:30",19.0,35.0,45.0,3.23,3.53,2.12,1:2,0.61,1.23,0.95,30.8,28.2,47.0,-11.,6.75,-2.0
27,Hobro IK - HB Koge,"09/09/2013, 18:00",43.0,29.0,28.0,2.41,3.41,3.05,2:1,1.03,0.99,0.85,41.4,29.2,32.7,1.55,-0.2,-4.7
28,Fredrikstad FK - Elverum,"09/09/2013, 18:00",55.0,19.0,26.0,1.40,5.20,7.61,2:1,0.77,0.98,1.98,71.0,19.2,13.1,-16.,-0.2,12.8
29,IK Sirius FK - Valsta Syrianska IK,"09/09/2013, 18:00",53.0,8.0,39.0,1.13,9.67,16.4,5:1,0.60,0.77,6.40,87.9,10.3,6.09,-34.,-2.3,32.9
30,Sandvikens IF - Västeras SK,"09/09/2013, 18:00",57.0,17.0,26.0,1.79,3.91,4.35,2:0,1.02,0.66,1.13,55.8,25.5,22.9,1.17,-8.5,3.02
31,Bodens BK - Alviks IK,"09/09/2013, 18:00",56.0,20.0,25.0,1.29,5.88,9.67,4:2,0.72,1.17,2.41,77.0,17.0,10.3,-21.,3.0,14.6
32,Skelleftea FF - Pitea IF,"09/09/2013, 18:00",62.0,14.0,24.0,1.62,4.80,4.54,0:1,1.00,0.67,1.09,61.5,20.8,21.9,0.48,-6.8,2.00
33,Slovakia U21 - Georgia U21,"09/09/2013, 18:00",56.0,25.0,19.0,1.73,4.03,4.54,1:0,0.97,1.00,0.86,57.6,24.7,21.9,-1.6,0.22,-2.9
34,Liechtenstein U21 - Switzerland U21,"09/09/2013, 18:00",17.0,7.0,76.0,27.2,11.6,1.08,0:6,4.63,0.81,0.82,3.66,8.56,92.2,13.3,-1.5,-16.
35,VFR Mannheim - FC Nöttingen,"09/09/2013, 18:00",39.0,23.0,37.0,3.41,3.91,2.01,1:1,1.33,0.89,0.74,29.2,25.5,49.6,9.74,-2.5,-12.
36,LDB FC Malmö - Pitea IF,"09/09/2013, 18:20",54.0,9.0,38.0,1.13,8.86,21.3,1:0,0.61,0.79,8.09,87.9,11.2,4.69,-33.,-2.2,33.3
37,SV Lippstadt 08 - Fortuna Köln,"09/09/2013, 18:30",21.0,19.0,60.0,4.28,3.97,1.79,1:3,0.90,0.75,1.07,23.3,25.1,55.8,-2.3,-6.1,4.17
38,Leiknir Reykjavik - UMF Selfoss,"09/09/2013, 19:00",55.0,17.0,29.0,2.29,3.84,2.81,3:2,1.26,0.65,0.81,43.5,25.9,35.4,11.4,-8.9,-6.4
39,UMF Grindavik - Fjölnir Reykjavik,"09/09/2013, 19:00",54.0,20.0,26.0,1.90,3.91,3.66,0:4,1.02,0.78,0.95,52.5,25.5,27.3,1.44,-5.5,-1.3
40,FC Eindhoven - Jong FC Twente Enschede,"09/09/2013, 19:00",60.0,18.0,21.0,2.01,3.78,3.78,2:0,1.20,0.68,0.79,49.6,26.4,26.4,10.3,-8.4,-5.4
41,FC Emmen - FC Oss,"09/09/2013, 19:00",46.0,29.0,25.0,2.12,3.84,3.41,5:0,0.97,1.11,0.85,47.0,25.9,29.2,-1.0,3.01,-4.2
42,Belgium U21 - Northern Ireland U21,"09/09/2013, 19:00",64.0,17.0,19.0,1.19,8.07,12.3,1:0,0.76,1.37,2.34,83.9,12.3,8.11,-19.,4.61,10.8
43,Hessen Kassel - SV Waldhof Mannheim,"09/09/2013, 19:15",58.0,22.0,20.0,1.95,3.72,3.78,1:1,1.13,0.81,0.75,51.0,26.8,26.4,6.94,-4.8,-6.4
44,United Arab Emirates - New Zealand,"09/09/2013, 19:15",48.0,32.0,20.0,2.29,3.60,3.35,2:0,1.10,1.15,0.67,43.5,27.7,29.7,4.48,4.23,-9.7
45,Preston North End - Oldham Athletic,"09/09/2013, 19:30",47.0,26.0,28.0,1.95,3.66,4.41,2:1,0.92,0.95,1.23,51.0,27.3,22.6,-4.0,-1.3,5.35
46,Spain U21 - Albania U21,"09/09/2013, 19:30",71.0,6.0,23.0,1.05,14.2,50.0,4:0,0.74,0.85,11.5,95.0,7.0,2.0,-24.,-1.0,21.0
47,Belarus U21 - France U21,"09/09/2013, 19:30",24.0,26.0,52.0,9.67,7.31,1.24,1:2,2.32,1.90,0.64,10.3,13.6,80.3,13.6,12.3,-28.
48,Republic of Ireland U21 - Germany U21,"09/09/2013, 19:45",29.0,19.0,52.0,6.58,4.28,1.51,0:4,1.91,0.81,0.78,15.1,23.3,65.9,13.8,-4.3,-13.
49,Harrow Borough - Hendon,"09/09/2013, 19:45",38.0,28.0,34.0,2.35,3.91,2.76,1:3,0.89,1.09,0.93,42.4,25.5,36.2,-4.4,2.42,-2.2
50,Kingstonian - Bognor Regis Town,"09/09/2013, 19:45",55.0,14.0,32.0,1.62,4.93,4.41,1:2,0.89,0.69,1.41,61.5,20.2,22.6,-6.5,-6.2,9.35
51,Independiente Rivadavia De Mendoza - Defensa Y Justicia,"09/09/2013, 21:00",32.0,41.0,27.0,3.35,3.23,2.35,1:1,1.07,1.32,0.63,29.7,30.8,42.4,2.21,10.1,-15.
