ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
30,Seinajoen JK - Kuopio PS,"09/28/2016, 15:30",46.0,42.0,11.0,1.66,3.98,6.17,1:0,0.76,1.67,0.67,59.8,25.0,16.1,-13.,16.9,-5.1
31,Finland - Sweden,"09/28/2016, 15:30",50.0,18.0,32.0,3.89,3.63,1.95,0:5,1.94,0.65,0.62,25.6,27.4,51.0,24.3,-9.4,-19.
32,FC Penafiel - Vitoria Guimaraes B,"09/28/2016, 16:00",60.0,25.0,15.0,1.89,3.50,4.66,1:0,1.13,0.87,0.69,52.8,28.5,21.4,7.13,-3.5,-6.4
33,CD Santa Clara - Varzim SC,"09/28/2016, 16:00",69.0,19.0,12.0,1.76,3.44,5.79,2:1,1.22,0.65,0.69,56.5,29.0,17.2,12.4,-10.,-5.2
34,Sporting Braga B - CD Aves,"09/28/2016, 16:00",19.0,54.0,27.0,3.47,3.16,2.34,2:2,0.66,1.70,0.63,28.7,31.6,42.6,-9.7,22.3,-15.
35,Zrinjski Mostar - FC Zurich,"09/28/2016, 16:00",15.0,49.0,36.0,4.55,4.13,1.72,0:3,0.68,2.02,0.62,21.9,24.1,57.9,-6.9,24.8,-21.
36,Celtic FC - Manchester City,"09/28/2016, 16:00",11.0,23.0,66.0,6.13,4.63,1.51,0:4,0.67,1.06,1.00,16.3,21.5,65.9,-5.3,1.42,0.03
37,ND Gorica - FC Luka Koper,"09/28/2016, 16:15",61.0,20.0,20.0,2.35,3.32,3.29,1:1,1.43,0.66,0.65,42.4,30.1,30.3,18.5,-10.,-10.
38,Portimonense SC - FC Porto B,"09/28/2016, 17:00",62.0,26.0,13.0,1.71,3.81,5.39,3:0,1.06,0.99,0.70,58.3,26.2,18.5,3.65,-0.2,-5.5
39,Nykobing FC - BK Fremad Amager,"09/28/2016, 17:00",33.0,36.0,31.0,2.58,3.38,2.86,1:1,0.85,1.21,0.88,38.6,29.5,34.8,-5.6,6.42,-3.8
40,Arsenal FC - FC Basel,"09/28/2016, 18:45",76.0,15.0,10.0,1.29,6.94,15.4,2:0,0.98,1.04,1.54,77.0,14.3,6.47,-1.0,0.60,3.52
41,Ludogorets Razgrad - Paris Saint-Germain,"09/28/2016, 18:45",16.0,25.0,58.0,9.71,5.40,1.45,1:3,1.55,1.35,0.84,10.2,18.5,68.9,5.70,6.49,-10.
42,Besiktas JK - FC Dynamo Kiev,"09/28/2016, 18:45",44.0,34.0,22.0,2.56,3.47,3.30,1:1,1.12,1.18,0.72,39.0,28.7,30.2,4.98,5.25,-8.2
43,SSC Napoli - Benfica Lisbon,"09/28/2016, 18:45",60.0,27.0,13.0,1.69,4.21,6.64,4:2,1.01,1.13,0.86,59.1,23.7,15.0,0.88,3.26,-2.0
44,Celtic Glasgow - Manchester City,"09/28/2016, 18:45",13.0,15.0,73.0,10.6,6.24,1.37,3:3,1.38,0.93,1.00,9.36,16.0,72.7,3.63,-1.0,0.24
45,Atletico Madrid - Bayern Munich,"09/28/2016, 18:45",25.0,43.0,33.0,3.20,3.34,2.71,1:0,0.80,1.43,0.89,31.2,29.8,36.8,-6.2,13.1,-3.8
46,Borussia Mönchengladbach - FC Barcelona,"09/28/2016, 18:45",13.0,26.0,61.0,6.89,5.01,1.57,1:2,0.89,1.30,0.95,14.5,19.9,63.6,-1.5,6.06,-2.6
47,FC Rostov - PSV Eindhoven,"09/28/2016, 18:45",28.0,30.0,42.0,4.12,3.56,2.18,2:2,1.15,1.06,0.91,24.2,28.0,45.7,3.75,1.94,-3.7
48,Newcastle United - Norwich City,"09/28/2016, 18:45",61.0,19.0,20.0,2.18,3.65,3.86,4:3,1.33,0.69,0.77,45.7,27.3,25.9,15.2,-8.3,-5.9
49,Coventry City - AFC Wimbledon,"09/28/2016, 18:45",40.0,32.0,28.0,2.35,3.43,3.40,2:2,0.94,1.09,0.95,42.4,29.1,29.3,-2.4,2.84,-1.3
50,Leatherhead FC - Staines Town,"09/28/2016, 18:45",26.0,42.0,32.0,2.47,3.86,2.72,0:1,0.64,1.62,0.87,40.4,25.9,36.6,-14.,16.0,-4.6
51,Grays Athletic - Lowestoft Town,"09/28/2016, 18:45",21.0,28.0,51.0,3.08,3.94,2.20,0:3,0.64,1.10,1.12,32.4,25.3,45.3,-11.,2.67,5.69
52,Al-Ahly Cairo - Wadi Degla SC,"09/28/2016, 19:00",63.0,22.0,15.0,1.41,4.40,9.28,2:1,0.89,0.96,1.39,70.5,22.7,10.7,-7.5,-0.7,4.22
