ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
10,Guadalajara Chivas - Deportivo Toluca,"02/07/2016, 03:00",36.0,43.0,21.0,2.47,3.39,3.12,1:1,0.88,1.45,0.65,40.4,29.4,31.9,-4.4,13.5,-10.
11,Wellington Phoenix FC - Perth Glory FC,"02/07/2016, 04:00",29.0,32.0,38.0,2.65,3.77,2.71,0:1,0.77,1.20,1.03,37.6,26.4,36.8,-8.6,5.50,1.15
12,Newcastle United Jets - Melbourne Heart,"02/07/2016, 06:00",22.0,35.0,42.0,4.44,4.41,1.79,2:1,0.97,1.54,0.75,22.5,22.6,55.8,-0.5,12.3,-13.
13,FK Kapaz - Azal Baku,"02/07/2016, 09:30",38.0,32.0,30.0,2.32,3.14,3.44,2:0,0.88,1.00,1.03,43.0,31.8,29.0,-5.0,0.15,0.94
14,MSV Duisburg - FC Schalke 04,"02/07/2016, 10:00",32.0,10.0,58.0,10.7,6.91,1.24,1:3,3.44,0.69,0.72,9.30,14.4,80.3,22.6,-4.4,-22.
15,Club Portugalete - CF Getafe B,"02/07/2016, 10:30",37.0,38.0,25.0,2.11,3.41,3.65,3:1,0.78,1.29,0.91,47.2,29.2,27.3,-10.,8.74,-2.3
16,Sevilla FC Atletico - Granada CF B,"02/07/2016, 10:30",38.0,32.0,30.0,2.32,3.17,3.39,1:1,0.88,1.01,1.01,43.0,31.4,29.4,-5.0,0.51,0.53
17,Levante UD - FC Barcelona,"02/07/2016, 11:00",9.0,16.0,75.0,28.0,9.51,1.19,0:2,2.52,1.52,0.89,3.57,10.5,83.9,5.42,5.48,-8.9
18,Alcorcon AD - Cordoba CF,"02/07/2016, 11:00",44.0,36.0,20.0,1.91,3.41,4.88,3:3,0.84,1.23,0.97,52.2,29.2,20.4,-8.2,6.74,-0.4
19,CP Cacereno - Cultural Leonesa,"02/07/2016, 11:00",23.0,54.0,23.0,2.84,3.11,2.72,0:1,0.65,1.68,0.62,35.1,32.0,36.6,-12.,21.9,-13.
20,CD Ebro - Sestao River Club,"02/07/2016, 11:00",34.0,37.0,29.0,2.51,3.10,3.11,0:0,0.85,1.14,0.90,39.7,32.2,32.0,-5.7,4.78,-3.0
21,Valencia CF Mestalla - UD Cornella,"02/07/2016, 11:00",47.0,36.0,17.0,2.04,3.38,3.91,1:0,0.96,1.21,0.66,48.8,29.5,25.5,-1.8,6.42,-8.5
22,CF Badalona - CE L´Hospitalet,"02/07/2016, 11:00",28.0,47.0,25.0,2.25,3.16,3.57,1:2,0.63,1.48,0.89,44.3,31.6,27.9,-16.,15.3,-2.9
23,CD Santa Clara - CD Aves,"02/07/2016, 11:00",29.0,45.0,26.0,2.89,3.05,2.80,1:2,0.83,1.37,0.73,34.5,32.7,35.6,-5.5,12.2,-9.6
24,Athletic Bilbao - UD Levante,"02/07/2016, 11:00",53.0,9.0,38.0,1.14,8.16,21.2,0:0,0.60,0.73,8.06,87.0,12.2,4.71,-34.,-3.2,33.2
25,FC Barcelona - UD Granadilla Tenerife,"02/07/2016, 11:00",55.0,9.0,37.0,1.11,8.84,31.7,3:0,0.61,0.79,11.7,89.5,11.3,3.14,-34.,-2.3,33.8
26,Caykur Rizespor - Eskisehirspor,"02/07/2016, 11:30",52.0,24.0,23.0,2.10,3.71,3.89,1:1,1.09,0.89,0.89,47.5,26.9,25.6,4.49,-2.9,-2.6
27,Hellas Verona - Inter Milan,"02/07/2016, 11:30",17.0,25.0,58.0,4.76,3.96,1.92,3:3,0.81,0.99,1.11,20.9,25.2,51.9,-3.9,-0.2,6.05
28,Ajax Amsterdam - Feyenoord Rotterdam,"02/07/2016, 11:30",63.0,23.0,15.0,1.72,4.21,5.75,2:1,1.08,0.96,0.86,57.9,23.7,17.3,5.02,-0.7,-2.3
29,Boluspor - Adana Demirspor,"02/07/2016, 11:30",27.0,43.0,30.0,2.86,3.41,2.50,1:0,0.77,1.46,0.75,34.8,29.2,39.9,-7.8,13.7,-9.9
30,Karlsruher SC - FSV Frankfurt,"02/07/2016, 12:30",57.0,27.0,16.0,1.69,4.04,6.57,1:1,0.96,1.09,1.05,59.1,24.7,15.2,-2.1,2.29,0.78
31,RB Leipzig - Eintracht Braunschweig,"02/07/2016, 12:30",56.0,20.0,25.0,1.79,3.96,5.62,2:0,1.00,0.79,1.40,55.8,25.2,17.7,0.17,-5.2,7.20
32,SpVgg Greuther Fürth - FC St. Pauli,"02/07/2016, 12:30",33.0,47.0,20.0,2.48,3.46,3.35,0:2,0.81,1.62,0.67,40.2,28.8,29.7,-7.2,18.1,-9.7
33,Heart of Midlothian - Hibernian FC,"02/07/2016, 12:30",41.0,35.0,24.0,2.24,3.47,3.36,2:2,0.91,1.21,0.80,44.6,28.7,29.6,-3.6,6.25,-5.6
34,Etoile Sportive Sahel - Olympique de Beja,"02/07/2016, 12:30",58.0,10.0,32.0,1.13,7.03,23.6,4:1,0.65,0.70,7.56,87.9,14.2,4.23,-29.,-4.2,27.7
35,FC St. Gallen - FC Thun,"02/07/2016, 12:45",38.0,38.0,24.0,2.44,3.53,3.14,1:2,0.93,1.34,0.75,40.8,28.2,31.8,-2.8,9.75,-7.8
36,FC Zürich - FC Sion,"02/07/2016, 12:45",36.0,41.0,23.0,2.38,3.56,3.21,0:1,0.86,1.46,0.73,41.8,28.0,31.1,-5.8,12.9,-8.1
37,Akhisar Belediye GS - Trabzonspor,"02/07/2016, 13:00",38.0,36.0,26.0,2.48,3.50,3.21,2:1,0.94,1.26,0.83,40.2,28.5,31.1,-2.2,7.45,-5.1
38,Lille OSC - FC Stade Rennes,"02/07/2016, 13:00",44.0,38.0,18.0,2.12,3.44,4.36,1:1,0.93,1.30,0.78,47.0,29.0,22.9,-3.0,8.94,-4.9
39,Iraklis 1908 - PAS Giannina FC,"02/07/2016, 13:00",59.0,25.0,16.0,2.17,3.20,4.21,1:0,1.28,0.80,0.67,46.0,31.2,23.7,12.9,-6.2,-7.7
40,Fortuna Köln - Holstein Kiel,"02/07/2016, 13:00",49.0,28.0,23.0,2.66,3.41,2.74,2:3,1.30,0.95,0.63,37.4,29.2,36.3,11.5,-1.2,-13.
41,Paganese Calcio 1926 - SS Juve Stabia,"02/07/2016, 13:00",25.0,43.0,32.0,2.50,3.16,3.06,4:3,0.62,1.36,0.98,39.9,31.6,32.5,-14.,11.3,-0.5
42,VFV Hildesheim - ETSV Weiche Flensburg,"02/07/2016, 13:00",41.0,13.0,45.0,9.67,4.98,1.35,2:2,3.96,0.64,0.60,10.3,20.0,73.9,30.6,-7.0,-28.
43,Guinea - Ivory Coast,"02/07/2016, 13:00",27.0,41.0,32.0,4.13,3.52,1.94,1:2,1.11,1.44,0.62,24.1,28.3,51.3,2.82,12.6,-19.
44,Zenit St. Petersburg - Örebro SK,"02/07/2016, 13:00",61.0,11.0,28.0,1.22,6.28,14.9,1:1,0.74,0.69,4.17,81.7,15.9,6.70,-20.,-4.9,21.2
45,SV Lurup Hamburg - SV Rugenbergen,"02/07/2016, 13:00",40.0,9.0,51.0,11.9,8.30,1.20,1:6,4.76,0.74,0.61,8.40,12.0,83.2,31.5,-3.0,-32.
46,Bournemouth AFC - Arsenal FC,"02/07/2016, 13:30",19.0,23.0,58.0,4.54,3.89,1.98,0:2,0.86,0.89,1.14,21.9,25.6,50.4,-2.9,-2.6,7.52
47,Club Brugge - KAA Gent,"02/07/2016, 13:30",50.0,30.0,21.0,2.40,3.61,3.24,1:0,1.20,1.08,0.68,41.6,27.6,30.7,8.35,2.32,-9.7
48,De Graafschap - NEC Nijmegen,"02/07/2016, 13:30",31.0,33.0,36.0,2.81,3.69,2.73,1:1,0.87,1.22,0.98,35.4,27.0,36.5,-4.4,5.96,-0.5
49,FC Groningen - Cambuur Leeuwarden,"02/07/2016, 13:30",69.0,16.0,15.0,1.74,4.32,5.36,2:0,1.20,0.69,0.80,57.2,23.1,18.6,11.7,-7.1,-3.6
50,Sparta Rotterdam - VVV Venlo,"02/07/2016, 13:30",60.0,20.0,21.0,1.78,4.12,4.64,3:1,1.06,0.82,0.97,56.1,24.2,21.5,3.82,-4.2,-0.5
51,Inter Baku - FK Gabala,"02/07/2016, 13:30",41.0,37.0,22.0,2.55,3.27,2.91,0:1,1.04,1.21,0.64,39.1,30.5,34.3,1.80,6.44,-12.
52,SSC Napoli - Carpi FC 1909,"02/07/2016, 14:00",77.0,19.0,3.0,1.19,9.00,35.6,1:0,0.91,1.71,1.06,83.9,11.1,2.80,-6.9,7.89,0.19
53,FC Lausanne-Sport - FC Le Mont LS,"02/07/2016, 14:00",56.0,32.0,12.0,1.59,4.37,5.75,2:1,0.89,1.40,0.69,62.7,22.8,17.3,-6.7,9.16,-5.3
54,FC Winterthur - FC Wohlen,"02/07/2016, 14:00",35.0,24.0,42.0,2.18,3.53,3.44,1:4,0.76,0.84,1.44,45.7,28.2,29.0,-10.,-4.2,12.9
55,Turin FC - AC Chievo Verona,"02/07/2016, 14:00",48.0,36.0,15.0,1.74,3.98,6.38,1:2,0.83,1.43,0.95,57.2,25.0,15.6,-9.2,10.9,-0.6
56,Frosinone - Juventus Turin,"02/07/2016, 14:00",11.0,21.0,68.0,17.3,6.65,1.29,0:2,1.90,1.39,0.88,5.77,15.0,77.0,5.22,5.98,-9.0
57,US Sassuolo Calcio - US Palermo,"02/07/2016, 14:00",50.0,25.0,25.0,1.83,3.88,5.59,2:2,0.91,0.97,1.39,54.4,25.7,17.8,-4.4,-0.7,7.12
58,AC Milan - Udinese Calcio,"02/07/2016, 14:00",65.0,21.0,14.0,1.58,4.58,7.73,1:1,1.02,0.96,1.08,63.2,21.8,12.9,1.77,-0.8,1.07
59,Port Vale - Coventry City,"02/07/2016, 14:00",24.0,23.0,53.0,3.24,3.51,2.38,1:1,0.77,0.80,1.26,30.7,28.4,41.8,-6.7,-5.4,11.1
60,S. B. Elazigspor - Denizlispor,"02/07/2016, 14:00",58.0,28.0,13.0,1.71,3.77,5.20,3:1,0.99,1.05,0.67,58.3,26.4,19.2,-0.3,1.50,-6.2
61,Hamburger SV - 1. FC Köln,"02/07/2016, 14:30",39.0,35.0,27.0,2.81,3.44,2.98,1:1,1.09,1.20,0.80,35.4,29.0,33.4,3.53,5.94,-6.4
62,FC Basel - FC Luzern,"02/07/2016, 15:00",66.0,18.0,15.0,1.72,4.33,4.98,3:0,1.13,0.78,0.74,57.9,23.0,20.0,8.02,-5.0,-5.0
63,Betis Sevilla - Valencia CF,"02/07/2016, 15:00",32.0,36.0,33.0,2.77,3.44,3.04,1:0,0.88,1.23,1.00,36.0,29.0,32.8,-4.0,6.94,0.15
64,Fleetwood Town - Shrewsbury Town,"02/07/2016, 15:00",43.0,40.0,16.0,1.99,3.67,4.23,0:0,0.85,1.46,0.67,50.1,27.2,23.5,-7.1,12.7,-7.5
65,Barnsley FC - Bury FC,"02/07/2016, 15:00",65.0,18.0,17.0,2.05,3.67,3.93,3:0,1.33,0.66,0.66,48.5,27.2,25.4,16.4,-9.2,-8.4
66,East Kilbride - Celtic Glasgow,"02/07/2016, 15:00",24.0,17.0,59.0,787.,15.0,1.04,0:2,189.,2.56,0.61,0.12,6.63,96.0,23.8,10.3,-37.
67,Clube Oriental de Lisboa - Academico de Viseu FC,"02/07/2016, 15:00",59.0,20.0,20.0,2.43,3.24,3.21,1:1,1.43,0.64,0.64,41.0,30.7,31.1,17.9,-10.,-11.
68,SC Covilha - CD Feirense,"02/07/2016, 15:00",28.0,45.0,27.0,2.26,3.26,3.53,0:2,0.63,1.46,0.95,44.1,30.6,28.2,-16.,14.3,-1.2
69,Smouha SC - Talaea El Gaish,"02/07/2016, 15:00",51.0,26.0,24.0,2.19,3.22,3.63,2:2,1.11,0.83,0.87,45.5,31.0,27.4,5.45,-5.0,-3.4
70,Atromitos Athens - AEK Athens FC,"02/07/2016, 15:15",30.0,35.0,35.0,3.65,3.21,2.35,1:0,1.09,1.12,0.82,27.3,31.1,42.4,2.60,3.87,-7.4
71,FC Admira Wacker Mödling - RB Salzburg,"02/07/2016, 15:30",27.0,24.0,48.0,7.51,5.24,1.50,1:2,2.02,1.25,0.72,13.3,19.0,66.4,13.6,4.92,-18.
72,UD Almeria B - FC Cartagena,"02/07/2016, 15:30",24.0,31.0,45.0,2.69,3.20,2.80,0:0,0.64,0.99,1.26,37.1,31.2,35.6,-13.,-0.2,9.38
73,FC Utrecht - PSV Eindhoven,"02/07/2016, 15:45",23.0,25.0,53.0,3.84,4.21,2.02,0:2,0.88,1.05,1.07,25.9,23.7,49.3,-2.9,1.26,3.64
74,Chelsea FC - Manchester United,"02/07/2016, 16:00",37.0,36.0,27.0,2.20,3.47,4.16,1:1,0.81,1.25,1.12,45.3,28.7,24.0,-8.3,7.25,2.97
75,FC Girondins Bordeaux - AS Saint Etienne,"02/07/2016, 16:00",39.0,41.0,20.0,2.30,3.39,3.82,1:4,0.90,1.39,0.76,43.2,29.4,26.1,-4.2,11.5,-6.1
76,CD Lugo - CD Mirandes,"02/07/2016, 16:00",27.0,42.0,30.0,2.33,3.29,3.46,1:4,0.62,1.38,1.03,42.8,30.3,28.8,-15.,11.6,1.15
77,CD Alaves - UE Llagostera,"02/07/2016, 16:00",71.0,15.0,13.0,1.46,4.40,9.19,1:0,1.03,0.66,1.19,68.4,22.7,10.8,2.57,-7.7,2.13
78,Girona FC - Gimnastic de Tarragona,"02/07/2016, 16:00",44.0,28.0,28.0,1.84,3.56,5.06,1:1,0.81,0.99,1.41,54.1,28.0,19.7,-10.,-0.0,8.27
79,RCD Mallorca - Athletic Bilbao B,"02/07/2016, 16:00",65.0,21.0,14.0,1.57,3.96,7.72,2:3,1.02,0.83,1.08,63.6,25.2,12.9,1.33,-4.2,1.05
80,Academica de Coimbra - CD Nacional,"02/07/2016, 16:00",25.0,50.0,25.0,3.09,3.39,2.69,2:2,0.77,1.69,0.67,32.3,29.4,37.1,-7.3,20.5,-12.
81,CF Uniao - Moreirense FC,"02/07/2016, 16:00",37.0,35.0,28.0,2.58,3.34,3.28,0:1,0.95,1.17,0.91,38.6,29.8,30.4,-1.6,5.10,-2.4
82,FC Pacos Ferreira - Boavista FC,"02/07/2016, 16:00",46.0,38.0,15.0,2.09,3.45,4.51,0:1,0.96,1.31,0.67,47.7,28.9,22.1,-1.7,9.05,-7.1
83,Independiente Jose Teran - Deportivo Cuenca,"02/07/2016, 16:00",61.0,17.0,22.0,1.72,3.79,5.10,3:1,1.05,0.64,1.12,57.9,26.3,19.5,3.02,-9.3,2.42
84,Benfica Lisbon B - Varzim SC,"02/07/2016, 16:00",54.0,26.0,20.0,2.38,3.30,3.23,1:1,1.29,0.86,0.64,41.8,30.2,30.8,12.1,-4.2,-10.
85,TSG 1899 Hoffenheim - SV Darmstadt 98,"02/07/2016, 16:30",52.0,25.0,23.0,2.10,3.68,4.27,0:2,1.09,0.92,0.98,47.5,27.1,23.3,4.49,-2.1,-0.3
86,Modena FC - AC Cesena,"02/07/2016, 16:30",39.0,37.0,23.0,2.56,3.16,3.18,0:0,0.99,1.17,0.73,39.0,31.6,31.3,-0.0,5.39,-8.3
87,Matera FC - US Casertana 1908,"02/07/2016, 16:30",32.0,46.0,23.0,2.67,3.17,2.84,2:1,0.85,1.46,0.65,37.3,31.4,35.1,-5.3,14.5,-12.
88,Democratic Republic of the Congo - Mali,"02/07/2016, 16:30",34.0,44.0,22.0,2.73,3.00,2.91,3:0,0.93,1.32,0.64,36.5,33.2,34.3,-2.5,10.7,-12.
89,Besiktas JK - Gaziantepspor,"02/07/2016, 17:00",62.0,14.0,24.0,1.25,6.89,18.1,4:0,0.77,0.96,4.36,79.6,14.5,5.49,-17.,-0.5,18.5
90,Standard Liege - St. Truidense VV,"02/07/2016, 17:00",72.0,16.0,13.0,1.34,5.60,12.5,1:2,0.96,0.89,1.63,74.5,17.8,7.95,-2.5,-1.8,5.04
91,Atalanta Bergamasca Calcio - Empoli FC,"02/07/2016, 17:00",33.0,44.0,24.0,2.76,3.38,3.10,0:0,0.91,1.48,0.74,36.2,29.5,32.2,-3.2,14.4,-8.2
92,Delfin SC - Liga Dep Universitaria Quito,"02/07/2016, 17:00",18.0,19.0,63.0,3.62,3.39,2.12,2:0,0.65,0.64,1.34,27.5,29.4,47.0,-9.5,-10.,16.0
93,Barakaldo CF - CD Guadalajara,"02/07/2016, 17:00",64.0,16.0,20.0,1.47,4.12,8.51,3:2,0.94,0.65,1.70,67.9,24.2,11.7,-3.9,-8.2,8.25
94,RC Celta De Vigo - FC Sevilla,"02/07/2016, 17:15",22.0,33.0,45.0,3.76,3.68,2.25,1:1,0.82,1.21,1.01,26.5,27.1,44.3,-4.5,5.87,0.60
95,Olympiacos Piraeus - PAOK Thessaloniki,"02/07/2016, 17:30",53.0,21.0,27.0,1.39,5.14,9.77,1:0,0.73,1.08,2.63,71.6,19.4,10.2,-18.,1.57,16.7
96,Enppi Club - Misr Lel Makasa,"02/07/2016, 17:45",26.0,46.0,29.0,3.04,3.12,2.55,1:1,0.79,1.43,0.73,32.8,31.9,39.1,-6.8,14.0,-10.
97,UNAM Pumas - Atletico Pachuca,"02/07/2016, 18:00",29.0,35.0,36.0,2.52,3.55,2.91,1:1,0.73,1.24,1.04,39.5,28.1,34.3,-10.,6.84,1.68
98,Universidad de Guadalajara - Coras Tepic,"02/07/2016, 18:00",52.0,15.0,32.0,1.48,4.41,7.06,3:1,0.77,0.66,2.26,67.4,22.6,14.1,-15.,-7.6,17.8
99,FC Lokomotiv Moscow - AGF Aarhus,"02/07/2016, 18:00",63.0,24.0,13.0,1.62,4.06,5.52,1:2,1.02,0.97,0.71,61.5,24.6,18.0,1.48,-0.6,-5.0
100,CA Osasuna - UD Almeria,"02/07/2016, 18:15",53.0,26.0,21.0,1.90,3.43,4.95,0:0,1.00,0.89,1.03,52.5,29.1,20.2,0.44,-3.1,0.79
101,Maccabi Tel Aviv - Hapoel Tel Aviv,"02/07/2016, 18:55",68.0,14.0,18.0,1.36,4.89,10.6,1:1,0.92,0.68,1.91,73.3,20.4,9.37,-5.3,-6.4,8.62
102,Sporting Lokeren - KV Oostende,"02/07/2016, 19:00",36.0,34.0,30.0,2.48,3.56,3.15,0:1,0.89,1.21,0.94,40.2,28.0,31.7,-4.2,5.94,-1.7
103,Figueirense FC - Atletico Belo Horizonte MG,"02/07/2016, 19:00",19.0,36.0,45.0,3.49,3.36,2.24,2:1,0.66,1.21,1.00,28.6,29.6,44.6,-9.6,6.32,0.38
104,FC Porto - FC Arouca,"02/07/2016, 19:15",76.0,15.0,9.0,1.21,7.75,26.5,1:2,0.92,1.16,2.38,82.4,12.8,3.77,-6.4,2.10,5.22
105,Granada CF - Real Madrid,"02/07/2016, 19:30",10.0,13.0,76.0,13.9,7.39,1.28,1:2,1.39,0.96,0.97,7.16,13.5,77.6,2.83,-0.5,-1.6
106,AS Roma - UC Sampdoria,"02/07/2016, 19:45",59.0,25.0,16.0,1.49,5.13,8.73,2:1,0.88,1.28,1.39,66.9,19.4,11.4,-7.9,5.52,4.54
107,Olympique Marseille - Paris Saint-Germain,"02/07/2016, 20:00",21.0,29.0,50.0,5.08,3.87,1.86,1:2,1.06,1.12,0.93,19.6,25.8,53.4,1.32,3.18,-3.4
108,CA Independiente - CA Belgrano,"02/07/2016, 20:00",45.0,35.0,20.0,2.08,3.36,4.30,1:0,0.93,1.17,0.86,48.0,29.6,23.2,-3.0,5.32,-3.2
109,Defensa Y Justicia - Union de Santa Fe,"02/07/2016, 20:00",42.0,37.0,22.0,2.20,3.27,3.97,2:2,0.92,1.21,0.87,45.3,30.5,25.1,-3.3,6.44,-3.1
110,CA Penarol - CA Cerro,"02/07/2016, 20:00",50.0,15.0,35.0,1.48,4.41,7.06,2:1,0.74,0.66,2.47,67.4,22.6,14.1,-17.,-7.6,20.8
111,Deportes Iquique - Colo Colo,"02/07/2016, 20:00",21.0,40.0,38.0,4.02,3.94,1.89,0:0,0.84,1.57,0.71,24.8,25.3,52.8,-3.8,14.6,-14.
112,Guillermo Brown - CA All Boys,"02/07/2016, 20:00",31.0,50.0,19.0,2.48,3.04,3.34,1:0,0.76,1.52,0.63,40.2,32.8,29.8,-9.2,17.1,-10.
113,Crucero Del Norte - Club Almagro,"02/07/2016, 20:00",44.0,42.0,14.0,1.90,3.35,4.87,1:1,0.83,1.41,0.68,52.5,29.7,20.5,-8.5,12.2,-6.5
114,Juventud Unida Gualeguaychu - CA Talleres,"02/07/2016, 20:00",36.0,42.0,22.0,2.24,3.10,3.81,1:1,0.80,1.30,0.83,44.6,32.2,26.2,-8.6,9.78,-4.2
115,Jaguares de Córdoba - Atlético Nacional Medellin,"02/07/2016, 20:15",17.0,29.0,53.0,6.71,4.09,1.54,0:3,1.14,1.18,0.82,14.8,24.3,64.5,2.11,4.60,-11.
116,Aguilas Pereira - Fortaleza FC,"02/07/2016, 21:00",51.0,15.0,34.0,1.37,4.67,10.1, - ,0.70,0.70,3.46,72.7,21.3,9.82,-21.,-6.3,24.1
117,Fuerza Amarilla S.c. - SD Aucas,"02/07/2016, 21:00",56.0,27.0,17.0,2.01,3.43,3.94,2:1,1.12,0.92,0.67,49.6,29.1,25.3,6.36,-2.1,-8.3
118,Alianza Lima - Alianza Atletico,"02/07/2016, 21:00",48.0,21.0,31.0,1.43,4.36,8.47,2:1,0.69,0.91,2.62,69.4,22.9,11.7,-21.,-1.9,19.2
119,CD Platense - CD Honduras,"02/07/2016, 21:00",25.0,54.0,21.0,2.53,3.09,3.09,2:1,0.63,1.66,0.64,39.3,32.3,32.3,-14.,21.6,-11.
120,Rubio Nu - General Diaz,"02/07/2016, 21:30",51.0,28.0,21.0,2.08,3.58,3.53,0:0,1.06,1.00,0.74,48.0,27.8,28.2,2.97,0.13,-7.2
121,Gremio RS - Coritiba PR,"02/07/2016, 21:30",37.0,26.0,37.0,1.68,3.74,5.92,1:0,0.62,0.97,2.19,59.5,26.6,16.8,-22.,-0.6,20.1
122,Camboriu - Avai SC,"02/07/2016, 21:30",42.0,15.0,43.0,8.24,4.63,1.41,1:1,3.46,0.69,0.60,12.1,21.5,70.5,29.8,-6.5,-27.
123,River Plate - Quilmes Atletico Club,"02/07/2016, 22:00",52.0,23.0,25.0,1.50,4.18,9.18, - ,0.78,0.96,2.29,66.4,23.8,10.8,-14.,-0.8,14.1
124,Deportivo Cali - Deportes Tolima,"02/07/2016, 22:00",49.0,31.0,20.0,1.92,3.47,4.27,5:1,0.94,1.07,0.85,51.9,28.7,23.3,-2.9,2.25,-3.3
125,Deportivo Espanol - Almirante Brown,"02/07/2016, 22:00",30.0,49.0,21.0,2.11,3.26,3.99,0:1,0.63,1.59,0.83,47.2,30.6,25.0,-17.,18.3,-4.0
126,Colon de Santa Fe - Arsenal de Sarandi,"02/07/2016, 22:15",38.0,39.0,23.0,2.18,3.26,4.09,2:1,0.83,1.27,0.94,45.7,30.6,24.3,-7.7,8.32,-1.3
127,Deportivo Pasto - Boyaca Chico FC,"02/07/2016, 22:30",45.0,26.0,29.0,1.70,3.72,5.40,2:0,0.76,0.96,1.56,58.7,26.8,18.5,-13.,-0.8,10.4
128,Union Espanola - Deportes Antofagasta,"02/07/2016, 22:30",51.0,15.0,33.0,1.62,4.35,5.33,0:2,0.82,0.65,1.76,61.5,22.9,18.7,-10.,-7.9,14.2
