ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
42,Cardiff City - Huddersfield Town,"09/12/2015, 14:00",65.0,19.0,16.0,2.05,3.67,4.30,2:0,1.33,0.69,0.68,48.5,27.2,23.2,16.4,-8.2,-7.2
43,Leeds United - Brentford FC,"09/12/2015, 14:00",53.0,25.0,21.0,2.47,3.60,3.24,1:1,1.30,0.90,0.68,40.4,27.7,30.7,12.5,-2.7,-9.7
44,Charlton Athletic - Rotherham United,"09/12/2015, 14:00",53.0,19.0,28.0,2.15,3.63,3.99,1:1,1.13,0.69,1.11,46.5,27.4,25.0,6.49,-8.4,2.98
45,Burnley FC - Sheffield Wednesday,"09/12/2015, 14:00",59.0,19.0,23.0,2.05,3.57,4.45,3:1,1.21,0.67,1.02,48.5,27.9,22.4,10.4,-8.9,0.55
46,Middlesbrough FC - Milton Keynes Dons,"09/12/2015, 14:00",67.0,24.0,9.0,1.53,4.61,8.12,2:0,1.03,1.10,0.73,65.0,21.6,12.3,1.97,2.30,-3.3
47,RCD Espanyol Barcelona - Real Madrid,"09/12/2015, 14:00",15.0,26.0,59.0,9.72,5.93,1.40,0:6,1.45,1.54,0.83,10.2,16.8,71.0,4.71,9.15,-12.
48,Gillingham FC - Blackpool FC,"09/12/2015, 14:00",48.0,16.0,36.0,1.60,4.32,6.35,2:1,0.76,0.69,2.28,62.3,23.1,15.7,-14.,-7.1,20.2
49,FC Dynamo Kiev - PFC Oleksandria,"09/12/2015, 14:00",53.0,9.0,37.0,1.14,7.96,26.8,3:0,0.60,0.71,9.92,87.0,12.5,3.72,-34.,-3.5,33.2
50,Olympique Lyon - OSC Lille,"09/12/2015, 15:00",58.0,28.0,14.0,1.94,3.58,5.06,0:0,1.12,1.00,0.70,51.3,27.8,19.7,6.65,0.13,-5.7
51,BATE Borisov - FC Shakhter Soligorsk,"09/12/2015, 15:30",59.0,17.0,25.0,1.61,4.03,6.20,1:1,0.95,0.68,1.55,61.9,24.7,16.1,-2.9,-7.7,8.87
52,ND Gorica - NK Maribor,"09/12/2015, 15:45",42.0,18.0,40.0,3.91,3.71,1.98,1:4,1.64,0.66,0.79,25.5,26.9,50.4,16.4,-8.9,-10.
53,SV Zulte Waregem - KAA Gent,"09/12/2015, 16:00",32.0,25.0,43.0,3.60,3.67,2.21,1:1,1.15,0.91,0.95,27.7,27.2,45.0,4.23,-2.2,-2.0
54,AC Fiorentina - Genoa FC,"09/12/2015, 16:00",58.0,23.0,19.0,1.71,4.28,6.06,1:0,0.99,0.98,1.15,58.3,23.3,16.4,-0.3,-0.3,2.50
55,Frosinone - AS Roma,"09/12/2015, 16:00",16.0,27.0,57.0,10.3,5.18,1.45,0:2,1.65,1.40,0.82,9.69,19.2,68.9,6.30,7.72,-11.
56,KS Cracovia - Termalica Bruk-Bet Nieciecza,"09/12/2015, 16:00",51.0,23.0,25.0,1.71,4.11,6.09,2:3,0.87,0.94,1.52,58.3,24.3,16.4,-7.3,-1.3,8.58
57,FC Rubin Kazan - FC Lokomotiv Moscow,"09/12/2015, 16:00",25.0,27.0,49.0,3.79,3.36,2.21,3:1,0.94,0.90,1.08,26.3,29.6,45.0,-1.3,-2.6,3.92
58,FK Red Star Belgrade - Partizan Belgrad,"09/12/2015, 16:00",34.0,35.0,30.0,2.43,3.47,2.92,3:1,0.82,1.21,0.87,41.0,28.7,34.1,-7.0,6.25,-4.1
59,Cra de Hoceima - Ittihad Tanger,"09/12/2015, 16:00",24.0,55.0,21.0,2.63,2.90,2.97,1:0,0.63,1.59,0.62,37.9,34.4,33.6,-13.,20.5,-12.
60,AS Far - OCS Olympique de Safi,"09/12/2015, 16:00",29.0,55.0,16.0,2.09,2.93,4.14,1:1,0.60,1.61,0.66,47.7,34.0,24.1,-18.,20.9,-8.1
61,AC Omonia Nicosia - Doxa Katokopias,"09/12/2015, 16:00",62.0,13.0,25.0,1.35,5.18,9.18,1:1,0.83,0.67,2.29,73.9,19.2,10.8,-11.,-6.2,14.1
62,Sporting Gijon - Valencia CF,"09/12/2015, 16:15",19.0,25.0,56.0,3.69,3.50,2.35,0:1,0.70,0.87,1.31,27.0,28.5,42.4,-8.0,-3.5,13.5
63,Eintracht Frankfurt - 1. FC Köln,"09/12/2015, 16:30",44.0,18.0,37.0,2.42,3.78,3.29,6:2,1.06,0.68,1.21,41.2,26.4,30.3,2.75,-8.4,6.66
64,Manchester United - Liverpool FC,"09/12/2015, 16:30",59.0,23.0,18.0,2.07,3.63,4.49,3:1,1.22,0.83,0.80,48.2,27.4,22.2,10.7,-4.4,-4.2
65,RB Salzburg - SV Grödig,"09/12/2015, 16:30",67.0,10.0,23.0,1.26,7.84,13.8,4:2,0.84,0.78,3.19,78.9,12.7,7.20,-11.,-2.7,15.7
66,FK Austria Wien - SV Ried,"09/12/2015, 16:30",52.0,26.0,22.0,1.42,5.60,8.92,1:1,0.74,1.45,1.96,69.9,17.8,11.2,-17.,8.16,10.7
67,Roda JC Kerkrade - NEC Nijmegen,"09/12/2015, 16:30",57.0,18.0,25.0,2.21,3.81,3.61,0:0,1.26,0.68,0.90,45.0,26.2,27.6,11.9,-8.2,-2.6
68,HNK Hajduk Split - NK Zagreb,"09/12/2015, 17:00",47.0,24.0,29.0,1.30,5.32,12.4,1:0,0.61,1.27,3.61,76.3,18.7,8.02,-29.,5.21,20.9
69,MFK Zemplin Michalovce - FK Senica,"09/12/2015, 17:00",66.0,17.0,16.0,1.91,3.78,4.12,1:3,1.26,0.64,0.65,52.2,26.4,24.2,13.7,-9.4,-8.2
70,Nueva Chicago - Argentinos Juniors,"09/12/2015, 17:00",22.0,49.0,29.0,2.98,3.09,2.84,1:2,0.65,1.51,0.82,33.4,32.3,35.1,-11.,16.6,-6.1
71,Beroe Stara Zagora - Ludogorets Razgrad,"09/12/2015, 17:00",22.0,41.0,37.0,4.75,3.60,1.84,0:0,1.04,1.47,0.68,21.0,27.7,54.1,0.96,13.2,-17.
72,Beitar Jerusalem - Hapoel Haifa,"09/12/2015, 17:00",36.0,44.0,20.0,2.32,3.35,3.32,1:1,0.83,1.47,0.66,43.0,29.7,30.1,-7.0,14.2,-10.
73,Galatasaray - Mersin Idman Yurdu SK,"09/12/2015, 17:15",62.0,21.0,17.0,1.39,5.59,9.33,1:1,0.86,1.17,1.58,71.6,17.8,10.7,-9.6,3.12,6.28
74,Hibernians FC - Naxxar Lions F.C.,"09/12/2015, 17:15",67.0,9.0,24.0,1.12,8.62,27.6,4:1,0.75,0.77,6.64,88.7,11.5,3.61,-21.,-2.5,20.3
75,Olympiacos Piraeus - Platanias Chanion,"09/12/2015, 17:30",67.0,8.0,25.0,1.11,9.76,74.1,3:1,0.74,0.78,18.5,89.5,10.2,1.34,-22.,-2.2,23.6
76,FC Twente Enschede - Ajax Amsterdam,"09/12/2015, 17:45",19.0,20.0,61.0,4.57,4.16,1.88,2:2,0.86,0.83,1.14,21.8,24.0,53.1,-2.8,-4.0,7.82
77,Hapoel Ironi Kiryat Shmona - Maccabi Tel Aviv,"09/12/2015, 17:55",17.0,27.0,56.0,4.02,3.57,1.99,1:1,0.68,0.96,1.11,24.8,27.9,50.1,-7.8,-0.9,5.80
78,FC Toulouse - Stade de Reims,"09/12/2015, 18:00",51.0,19.0,30.0,2.08,3.66,4.22,2:2,1.06,0.69,1.26,48.0,27.3,23.6,2.97,-8.3,6.33
79,OGC Nice - EA Guingamp,"09/12/2015, 18:00",38.0,35.0,28.0,2.35,3.33,3.76,0:1,0.89,1.16,1.05,42.4,30.0,26.5,-4.4,4.99,1.41
80,HSC Montpellier - AS Saint Etienne,"09/12/2015, 18:00",23.0,40.0,37.0,2.91,3.24,2.94,1:2,0.67,1.29,1.09,34.3,30.7,33.9,-11.,9.21,3.09
81,FC Lorient - SCO Angers,"09/12/2015, 18:00",31.0,41.0,28.0,2.10,3.45,4.46,3:1,0.65,1.41,1.25,47.5,28.9,22.3,-16.,12.0,5.61
82,ES Troyes AC - SM Caen,"09/12/2015, 18:00",33.0,42.0,26.0,2.42,3.51,3.40,1:3,0.80,1.47,0.88,41.2,28.4,29.3,-8.2,13.5,-3.3
83,FC Basel - FC St. Gallen,"09/12/2015, 18:00",73.0,13.0,13.0,1.40,5.52,8.59,2:1,1.02,0.71,1.11,71.0,18.0,11.6,1.92,-5.0,1.35
84,SK Slavia Praha - FK Mlada Boleslav,"09/12/2015, 18:15",24.0,52.0,24.0,2.71,3.65,2.72,1:1,0.65,1.89,0.65,36.8,27.3,36.6,-12.,24.6,-12.
85,NK Rudar Velenje - NK Celje,"09/12/2015, 18:15",23.0,42.0,34.0,2.73,3.30,2.74,4:0,0.62,1.38,0.93,36.5,30.2,36.3,-13.,11.7,-2.3
86,Yellow Red KV Mechelen - KVC Westerlo,"09/12/2015, 18:30",75.0,15.0,11.0,1.55,4.64,6.91,2:2,1.16,0.69,0.76,64.1,21.5,14.4,10.8,-6.5,-3.4
87,Atletico Madrid - FC Barcelona,"09/12/2015, 18:30",21.0,29.0,50.0,3.73,3.57,2.30,1:2,0.78,1.03,1.15,26.7,27.9,43.2,-5.7,1.04,6.70
88,KKS Lech Poznan - Podbeskidzie Bielsko Biala,"09/12/2015, 18:30",42.0,15.0,43.0,1.54,4.70,7.67,0:1,0.65,0.70,3.30,64.5,21.2,13.0,-22.,-6.2,29.9
89,Ujpest FC - Ferencvarosi TC,"09/12/2015, 18:30",15.0,18.0,67.0,4.40,3.60,1.90,1:2,0.66,0.64,1.27,22.7,27.7,52.5,-7.7,-9.7,14.4
90,Juventus Turin - AC Chievo Verona,"09/12/2015, 18:45",68.0,17.0,15.0,1.38,5.43,13.1,1:1,0.94,0.92,1.96,72.1,18.4,7.62,-4.1,-1.4,7.37
91,Cambuur Leeuwarden - PSV Eindhoven,"09/12/2015, 18:45",11.0,13.0,76.0,7.24,5.33,1.50,0:6,0.79,0.69,1.14,13.8,18.7,66.4,-2.8,-5.7,9.55
92,PEC Zwolle - SBV Excelsior,"09/12/2015, 18:45",57.0,17.0,26.0,1.86,4.25,4.57,3:0,1.06,0.72,1.18,53.4,23.5,21.8,3.50,-6.5,4.12
93,Universitario de Sucre - Sport Boys Warnes,"09/12/2015, 19:00",34.0,29.0,36.0,2.72,3.60,2.52,0:5,0.92,1.04,0.91,36.6,27.7,39.5,-2.6,1.23,-3.5
94,Asa AL - Salgueiro PE,"09/12/2015, 19:00",64.0,17.0,19.0,1.65,3.78,5.74,1:0,1.06,0.64,1.09,60.2,26.4,17.4,3.70,-9.4,1.59
95,Deportes Concepcion - Coquimbo Unido,"09/12/2015, 19:00",65.0,19.0,16.0,1.94,3.53,4.08,0:0,1.26,0.67,0.65,51.3,28.2,24.4,13.6,-9.2,-8.4
96,San Martin de San Juan - Godoy Cruz A.T.,"09/12/2015, 19:10",31.0,46.0,23.0,2.41,3.16,3.57,1:2,0.74,1.45,0.82,41.4,31.6,27.9,-10.,14.3,-4.9
97,CA Independiente - Racing Club,"09/12/2015, 19:10",25.0,55.0,20.0,2.57,3.11,3.32,3:0,0.64,1.71,0.66,38.8,32.0,30.1,-13.,22.9,-10.
98,America Mineiro MG - Nautico PE,"09/12/2015, 19:30",71.0,17.0,12.0,1.69,3.86,5.85,2:1,1.20,0.65,0.70,59.1,25.9,17.0,11.8,-8.9,-5.0
99,Sampaio Correa MA - Ceara CE,"09/12/2015, 19:30",61.0,19.0,20.0,2.33,3.43,3.32,1:0,1.42,0.65,0.66,42.8,29.1,30.1,18.1,-10.,-10.
100,Santa Cruz PE - Luverdense MT,"09/12/2015, 19:30",37.0,17.0,45.0,1.69,3.88,5.88,2:0,0.62,0.66,2.64,59.1,25.7,17.0,-22.,-8.7,28.0
101,FC Arouca - FC Porto,"09/12/2015, 19:45",18.0,24.0,59.0,10.3,4.88,1.45,1:3,1.85,1.17,0.85,9.70,20.4,68.9,8.29,3.52,-9.9
102,Betis Sevilla - Real Sociedad,"09/12/2015, 20:00",42.0,38.0,20.0,2.44,3.52,3.46,1:0,1.02,1.34,0.69,40.8,28.3,28.8,1.14,9.65,-8.8
103,Sporting Cristal - Alianza Atletico,"09/12/2015, 20:00",55.0,13.0,32.0,1.30,5.14,12.4,4:1,0.72,0.66,3.98,76.3,19.4,8.02,-21.,-6.4,23.9
104,Estudiantes de Caracas - DVO Anzoategui,"09/12/2015, 20:30",23.0,49.0,29.0,2.79,3.15,2.59,2:0,0.64,1.54,0.75,35.7,31.7,38.4,-12.,17.2,-9.4
105,Huachipato - Deportes Antofagasta,"09/12/2015, 21:00",33.0,28.0,38.0,1.91,3.78,4.11,1:0,0.63,1.06,1.56,52.2,26.4,24.3,-19.,1.58,13.6
106,Club Atletico Tucuman - Juventud Unida Gualeguaychu,"09/12/2015, 21:00",55.0,35.0,11.0,1.62,3.71,6.90,2:0,0.89,1.29,0.75,61.5,26.9,14.4,-6.5,8.05,-3.4
107,Aguilas Pereira - Club Atlético Junior,"09/12/2015, 21:00",47.0,37.0,17.0,2.11,3.27,3.97,0:2,0.99,1.21,0.67,47.2,30.5,25.1,-0.2,6.44,-8.1
108,CA Huracan - San Lorenzo,"09/12/2015, 21:10",21.0,27.0,52.0,3.76,3.30,2.26,1:0,0.78,0.89,1.17,26.5,30.2,44.1,-5.5,-3.2,7.83
109,Club Olimpo - CA Sarmiento,"09/12/2015, 21:20",27.0,52.0,22.0,2.43,3.00,3.74,1:0,0.65,1.56,0.82,41.0,33.2,26.6,-14.,18.7,-4.6
110,Coritiba PR - Internacional RS,"09/12/2015, 21:30",32.0,39.0,28.0,2.47,3.30,3.41,0:1,0.79,1.29,0.95,40.4,30.2,29.2,-8.4,8.77,-1.2
