ID,Match_name,Date_Time,Prediction_1,Prediction_X,Prediction_2,Average_1,Average_X,Average_2,Final_Result,Value_1,Value_X,Value_2,Probability_1,Probability_X,Probability_2,Edge_1,Edge_X,Edge_2
45,Albania - Spain,"10/09/2016, 18:45",8.0,16.0,77.0,16.0,5.78,1.32,0:2,1.28,0.92,1.01,6.21,17.2,75.7,1.78,-1.2,1.25
46,Iceland - Turkey,"10/09/2016, 18:45",29.0,43.0,29.0,2.87,3.32,2.92,2:0,0.83,1.42,0.84,34.7,30.1,34.1,-5.7,12.8,-5.1
47,CD Villa Espanola - Racing Club Mdeo.,"10/09/2016, 19:00",30.0,26.0,45.0,3.40,3.28,2.26,1:1,1.02,0.85,1.01,29.3,30.4,44.1,0.63,-4.4,0.83
48,Algeria - Cameroon,"10/09/2016, 19:30",47.0,31.0,22.0,1.80,3.53,4.95,1:1,0.84,1.09,1.08,55.4,28.2,20.2,-8.4,2.75,1.79
49,Portuguesa FC - Deportivo Lara,"10/09/2016, 19:30",36.0,45.0,20.0,2.32,3.27,3.29,1:2,0.83,1.47,0.65,43.0,30.5,30.3,-7.0,14.4,-10.
50,Flamengo RJ - Santa Cruz PE,"10/09/2016, 20:00",68.0,15.0,17.0,1.43,5.17,8.98,3:0,0.97,0.77,1.52,69.4,19.3,11.1,-1.4,-4.3,5.87
51,Figueirense FC - Botafogo RJ,"10/09/2016, 20:00",28.0,51.0,21.0,2.66,3.30,3.10,0:1,0.74,1.68,0.65,37.4,30.2,32.2,-9.4,20.7,-11.
52,America Mineiro MG - Palmeiras SP,"10/09/2016, 20:00",20.0,15.0,64.0,7.99,4.62,1.51,0:2,1.59,0.69,0.97,12.5,21.6,65.9,7.49,-6.6,-1.9
53,Instituto AC Cordoba - CA Brown de Adrogue,"10/09/2016, 20:00",40.0,41.0,19.0,2.38,3.12,3.43,5:2,0.95,1.28,0.65,41.8,31.9,29.1,-1.8,9.03,-10.
54,FC Bogotá - Llaneros FC,"10/09/2016, 20:00",49.0,19.0,32.0,1.39,4.54,9.42,3:2,0.68,0.86,3.01,71.6,21.9,10.6,-22.,-2.9,21.3
55,Unión Magdalena Santa Marta - America De Cali,"10/09/2016, 20:00",40.0,27.0,33.0,4.64,3.49,1.85,1:2,1.85,0.94,0.61,21.5,28.6,53.8,18.4,-1.6,-20.
56,FC Edmonton - FC Tampa Bay Rowdies,"10/09/2016, 20:00",51.0,23.0,27.0,1.83,3.50,4.75,1:0,0.93,0.80,1.28,54.4,28.5,21.0,-3.4,-5.5,5.96
57,Trujillanos FC - Zamora FC,"10/09/2016, 20:00",25.0,39.0,35.0,2.47,3.40,2.92,2:0,0.61,1.32,1.02,40.4,29.3,34.1,-15.,9.63,0.82
58,Club Sport Emelec - Fuerza Amarilla S.c.,"10/09/2016, 21:00",51.0,16.0,33.0,1.52,4.16,6.80,3:1,0.77,0.66,2.24,65.4,24.0,14.6,-14.,-8.0,18.3
59,Estudiantes de Merida FC - Estudiantes de Caracas,"10/09/2016, 21:00",46.0,26.0,28.0,2.44,3.34,3.00,4:1,1.12,0.86,0.84,40.8,29.8,33.2,5.14,-3.8,-5.2
60,Western New York Flash - Washington Spirit,"10/09/2016, 21:00",41.0,26.0,33.0,2.58,3.77,2.57,1:1,1.06,0.98,0.84,38.6,26.4,38.8,2.33,-0.4,-5.8
61,Universidad de Costa Rica - CS Cartagines,"10/09/2016, 21:30",24.0,44.0,32.0,2.66,3.49,2.71,2:2,0.64,1.53,0.86,37.4,28.6,36.8,-13.,15.3,-4.8
